Name,Ingredients,Instructions,nutr_per_ingredient,quantity,unit,weight_per_ingr,Total Time,Calories
Cinnamon Honey Butter,"['butter, without salt', 'honey', 'spices, cinnamon, ground', 'salt, table']","['Combine the butter, honey, cinnamon, and salt in the bowl of an electric mixer fitted with the paddle attachment.', 'Serve at room temperature.']","[{'fat': 91.9771178, 'nrg': 813.0636599999999, 'pro': 0.963883, 'sat': 57.253516219999995, 'sod': 12.47378, 'sug': 0.0680388}, {'fat': 0.0, 'nrg': 193.3125, 'pro': 0.19125, 'sat': 0.0, 'sod': 2.625, 'sug': 52.198125}, {'fat': 0.007499999999999999, 'nrg': 1.5, 'pro': 0.025, 'sat': 0.00225, 'sod': 0.0, 'sug': 0.014999999999999998}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 290.625, 'sug': 0.0}]","['1/4', '3', '1/4', '1/8']","['pound', 'tablespoon', 'teaspoon', 'teaspoon']","[113.398, 63.5625, 0.65, 0.75]",,1007.8761599999999
London Broil Oriental,"['salad dressing, italian dressing, commercial, regular', 'oil, sesame, salad or cooking', 'sugars, brown', 'soy sauce made from soy (tamari)', 'spices, pepper, red or cayenne', 'spices, ginger, ground', 'beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled']","['In a large Ziplock baggie combine salad dressing, chili oil, brown sugar, soy sauce, red pepper flakes and ginger.', 'Lay steak between 2 pieces of plastic wrap and using a meat mallet, pound steak until it is 1/2-inch thick.', 'With a sharp knife, slice steak on both sides making sure not to slice all the way thru the steak.', 'You just want to make slits, slicing against the grain.', 'Place steak into the Ziplock baggie and coat steak with the marinade.', 'Seal the bag and place into the refrigerator to marinate overnight.', 'Preheat your grill to medium high heat.', 'Grill on medium high heat 5-6 minutes per side, flipping once.', 'Served with fried rice.']","[{'fat': 24.8, 'nrg': 280.0, 'pro': 0.48, 'sat': 3.464, 'sod': 1168.0, 'sug': 12.64}, {'fat': 13.6, 'nrg': 120.0, 'pro': 0.0, 'sat': 1.931, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 66.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6.0, 'sug': 17.46}, {'fat': 0.04, 'nrg': 22.0, 'pro': 3.78, 'sat': 0.004, 'sod': 2010.0, 'sug': 0.62}, {'fat': 0.155, 'nrg': 3.0, 'pro': 0.11, 'sat': 0.0295, 'sod': 0.5, 'sug': 0.09499999999999999}, {'fat': 0.04, 'nrg': 3.0, 'pro': 0.08, 'sat': 0.0235, 'sod': 0.0, 'sug': 0.029999999999999995}, {'fat': 74.6612432, 'nrg': 1741.7932799999999, 'pro': 250.92709440000002, 'sat': 30.7988968, 'sod': 508.02304000000004, 'sug': 0.0}]","['1/2', '1', '2', '2', '1/2', '1/2', '2']","['cup', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon', 'pound']","[117.6, 13.6, 18.0, 36.0, 0.9, 0.9, 907.184]",6.0,2235.79328
Doughnut Hole Muffins,"['sugars, granulated', 'butter, without salt', 'spices, nutmeg, ground', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'wheat flour, white, all-purpose, unenriched']","['Preheat oven to 375.', 'Grease 24 mini-muffin cups.', 'Mix 1/2 cup sugar, 1/4 melted butter and nutmeg in a large bowl.', 'Stir in the milk, then mix in the baking powder and flour until just combined.', 'Fill the prepared mini muffin cups about half full.', 'Bake in the preheated oven until the tops are lightly golden, 15-20 minutes.', ""Roll in cinnamon sugar, or glaze, or just eat 'em.""]","[{'fat': 0.0, 'nrg': 9216.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2413.44}, {'fat': 2580.48, 'nrg': 22848.0, 'pro': 26.88, 'sat': 1605.856, 'sod': 448.0, 'sug': 2.24}, {'fat': 11.2, 'nrg': 168.0, 'pro': 1.8199999999999998, 'sat': 7.993999999999999, 'sod': 0.0, 'sug': 0.98}, {'fat': 28.44, 'nrg': 1224.0, 'pro': 98.64000000000001, 'sat': 18.54, 'sod': 1284.0, 'sug': 152.28}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 488.0, 'sug': 0.0}, {'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}]","['12', '14', '14', '12', '1', '1']","['cup', 'cup', 'teaspoon', 'cup', 'teaspoon', 'cup']","[2419.2000000000003, 3180.7999999999997, 30.799999999999997, 2928.0, 4.6, 125.0]",20.0,33913.0
Potato-Apple Latkes,"['potatoes, raw, skin', 'apples, raw, with skin', 'salt, table', 'spices, pepper, black', 'wheat flour, white, all-purpose, unenriched', 'oil, canola', 'sugars, granulated']","['1.', 'Combine potatoes, apples, and 1 teaspoon salt in a colander.', 'Let stand 20 minutes, pressing occasionally with the back of a spoon until barely moist.', 'Combine potato mixture, remaining 1/2 teaspoon salt, and pepper in a large bowl.', 'Weigh or lightly spoon flour into a dry measuring cup; level with a knife.', 'Add flour to potato mixture; toss well to combine.2.', 'Heat a 12-inch nonstick skillet over medium-high heat.', 'Add 1 1/2 tablespoons oil to pan, swirling to coat.', 'Add potato mixture in 1/3-cupfuls to pan to form 4 latkes; flatten slightly.', 'Cook 6 minutes on each side or until golden brown.', 'Remove latkes from pan; keep warm.', 'Repeat procedure 3 more times with remaining oil and potato mixture.', 'Sprinkle latkes evenly with sugar.']","[{'fat': 0.9, 'nrg': 522.0, 'pro': 23.13, 'sat': 0.23399999999999999, 'sod': 90.0, 'sug': 0.0}, {'fat': 0.42, 'nrg': 130.0, 'pro': 0.66, 'sat': 0.07, 'sod': 2.0, 'sug': 25.98}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}, {'fat': 0.035, 'nrg': 3.0, 'pro': 0.11999999999999998, 'sat': 0.016, 'sod': 0.0, 'sug': 0.005}, {'fat': 0.6251064749999999, 'nrg': 232.18240500000002, 'pro': 6.5891325375, 'sat': 0.09886888125, 'sod': 1.2757275000000001, 'sug': 0.1722232125}, {'fat': 84.0, 'nrg': 744.0, 'pro': 0.0, 'sat': 6.186, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}]","['6', '2', '1 1/2', '1/2', '2.25', '6', '1']","['cup', 'cup', 'teaspoon', 'teaspoon', 'ounce', 'tablespoon', 'teaspoon']","[900.0, 250.0, 9.0, 1.15, 63.786375, 84.0, 4.2]",26.0,1647.182405
Yogurt,"['yogurt, greek, plain, nonfat']",['Serve each person 3/4 cup of yogurt for this healthy snack.'],"[{'fat': 2.6535132, 'nrg': 401.42891999999995, 'pro': 69.33153719999999, 'sat': 0.79605396, 'sod': 244.93967999999995, 'sug': 22.0445712}]",['24'],['ounce'],[680.3879999999999],,401.42891999999995
Triple Berry Cobbler,"['blueberries, raw', 'butter, without salt', 'leavening agents, baking soda', 'butter, without salt']","['Preheat oven to 350 F. In an oblong baking dish, spread out the berries evenly.', 'Sprinkle cake mix over the berries.', 'Pour Sprite evenly over the cake mix.', 'Pour butter evenly over the cake mix.', 'Bake for 1 hour or until the cake mix is done and golden brown.', 'Serve warm.', 'Note: May substitute regular cake mix for sugar free or gluten free.', 'The butter can be left off and substituted for another 6 ounces of Sprite.']","[{'fat': 2.9937072, 'nrg': 517.09488, 'pro': 6.7131616, 'sat': 0.25401152, 'sod': 9.07184, 'sug': 90.3555264}, {'fat': 425.394169825, 'nrg': 3760.4194274999995, 'pro': 4.457958875, 'sat': 264.79751251749997, 'sod': 57.6912325, 'sug': 0.31467944999999997}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 46538.5392, 'sug': 0.0}, {'fat': 92.16, 'nrg': 816.0, 'pro': 0.96, 'sat': 57.352, 'sod': 16.0, 'sug': 0.08}]","['32', '18 1/2', '6', '1/2']","['ounce', 'ounce', 'ounce', 'cup']","[907.184, 524.46575, 170.09699999999998, 113.6]",60.0,5093.5143075
Easy White BBQ Sauce,"['salad dressing, mayonnaise, regular', 'vinegar, cider', 'lemon juice, raw', 'spices, pepper, black', 'horseradish, prepared', 'salt, table', 'sugars, granulated', 'spices, garlic powder', 'spices, pepper, red or cayenne']","['Stir mayonnaise, vinegar, lemon juice, black pepper, horseradish, salt, sugar, garlic, and cayenne pepper together in a bowl until smooth.', 'Cover bowl with plastic wrap and refrigerate for 1 day before serving.']","[{'fat': 247.92000000000002, 'nrg': 2256.0, 'pro': 3.12, 'sat': 38.76, 'sod': 2112.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 9.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3.0, 'sug': 0.18}, {'fat': 0.024583333333333332, 'nrg': 2.25, 'pro': 0.035416666666666666, 'sat': 0.004083333333333333, 'sod': 0.08333333333333333, 'sug': 0.25625}, {'fat': 0.10500000000000001, 'nrg': 9.0, 'pro': 0.36, 'sat': 0.048, 'sod': 0.0, 'sug': 0.015000000000000001}, {'fat': 0.045, 'nrg': 3.0, 'pro': 0.09, 'sat': 0.006, 'sod': 31.5, 'sug': 0.6000000000000001}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 8.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2.095}, {'fat': 0.01, 'nrg': 5.0, 'pro': 0.255, 'sat': 0.004, 'sod': 1.0, 'sug': 0.04}, {'fat': 0.03875, 'nrg': 0.75, 'pro': 0.0275, 'sat': 0.007375, 'sod': 0.125, 'sug': 0.023749999999999997}]","['1 1/2', '3', '2', '1 1/2', '1 1/2', '1', '1/2', '1/2', '1/8']","['cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon']","[331.20000000000005, 44.7, 10.166666666666666, 3.4499999999999997, 7.5, 6.0, 2.1, 1.55, 0.225]",,2293.0
Memphis Style Baby Back Ribs,"['spices, paprika', 'salt, table', 'spices, onion powder', 'spices, pepper, black', 'spices, pepper, red or cayenne', 'pork, fresh, loin, country-style ribs, separable lean only, raw', 'sauce, barbecue']","['Wash the ribs and pat dry with paper towels.', 'Place each slab of ribs on a sheet of heavy duty aluminum foil and rub well with rib rub.', 'Seal the foil and place in refrigerator for 4 to 6 hours.', 'Remove from refrigerator and place sealed packed in a 275 degree preheated oven.', 'Cook for 3 to 4 hours or until tender.', 'Baste both sides of ribs with Memphis Barbecue Sauce recipe 99023 and grill 5 to 7 minutes per side.', 'Serve with extra sauce and lots of paper towels.']","[{'fat': 1.2, 'nrg': 24.0, 'pro': 1.32, 'sat': 0.19599999999999998, 'sod': 8.0, 'sug': 0.9599999999999999}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4650.0, 'sug': 0.0}, {'fat': 0.04, 'nrg': 16.0, 'pro': 0.5, 'sat': 0.01, 'sod': 4.0, 'sug': 0.32}, {'fat': 0.14, 'nrg': 12.0, 'pro': 0.4799999999999999, 'sat': 0.064, 'sod': 0.0, 'sug': 0.02}, {'fat': 0.31, 'nrg': 6.0, 'pro': 0.22, 'sat': 0.059, 'sod': 1.0, 'sug': 0.18999999999999997}, {'fat': 230.2432992, 'nrg': 5715.2591999999995, 'pro': 847.4912928, 'sat': 82.13643936, 'sod': 2735.15976, 'sug': 0.0}, {'fat': 1.76, 'nrg': 464.0, 'pro': 2.24, 'sat': 0.128, 'sod': 2800.0, 'sug': 90.4}]","['4', '2', '2', '2', '1', '4-5', '1']","['teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'pound', 'cup']","[9.2, 12.0, 4.8, 4.6, 1.8, 4082.328, 272.0]",607.0,6237.2591999999995
Subway Sweet Onion Sauce,"['syrups, corn, light', 'onions, raw', 'vinegar, red wine', 'vinegar, distilled', 'vinegar, balsamic', 'sugars, brown', 'milk, buttermilk, fluid, cultured, lowfat', 'lemon juice, raw', 'spices, poppy seed', 'salt, table', 'spices, pepper, black', 'spices, garlic powder']","['Combine all ingredients in a small microwave-safe bowl.', 'Heat mixture uncovered in the microwave for 1 to 1 1/2 minutes on high until mixture boils rapidly.', 'Whisk well, cover and cool.', 'Alternatively, bring to a boil on top of stove.']","[{'fat': 8.16, 'nrg': 11580.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2532.0, 'sug': 3141.4800000000005}, {'fat': 0.01, 'nrg': 4.0, 'pro': 0.11, 'sat': 0.0041875, 'sod': 0.375, 'sug': 0.42375}, {'fat': 0.0, 'nrg': 3.0, 'pro': 0.01, 'sat': 0.0, 'sod': 1.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.006666666666666666}, {'fat': 0.0, 'nrg': 4.666666666666666, 'pro': 0.026666666666666665, 'sat': 0.0, 'sod': 1.3333333333333333, 'sug': 0.7966666666666666}, {'fat': 0.0, 'nrg': 11.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.0, 'sug': 2.91}, {'fat': 0.045, 'nrg': 2.0416666666666665, 'pro': 0.16895833333333332, 'sat': 0.027979166666666666, 'sod': 9.708333333333332, 'sug': 0.24458333333333332}, {'fat': 0.1720833333333333, 'nrg': 15.749999999999998, 'pro': 0.24791666666666662, 'sat': 0.028583333333333332, 'sod': 0.5833333333333333, 'sug': 1.79375}, {'fat': 20.88, 'nrg': 270.0, 'pro': 9.0, 'sat': 2.2680000000000002, 'sod': 18.0, 'sug': 1.44}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 41850.0, 'sug': 0.0}, {'fat': 0.004368, 'nrg': 0.3744, 'pro': 0.014976, 'sat': 0.0019968000000000004, 'sod': 0.0, 'sug': 0.000624}, {'fat': 0.001248, 'nrg': 0.624, 'pro': 0.031824, 'sat': 0.0004992000000000001, 'sod': 0.1248, 'sug': 0.004992}]","['12', '1', '1', '2', '1', '1', '1', '14', '18', '18', '1', '1']","['cup', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'pinch', 'pinch']","[4092.0, 10.0, 14.9, 9.933333333333334, 5.333333333333333, 3.0, 5.104166666666666, 71.16666666666666, 50.400000000000006, 108.0, 0.14351999999999998, 0.19344]",2.0,11893.456733333334
Angel Food Cake,"['wheat flour, white, cake, enriched', 'sugars, granulated', 'salt, table', 'egg, white, raw, fresh', 'water, bottled, generic', 'lemon juice, raw', 'cream, whipped, cream topping, pressurized', 'sugars, granulated']","['Preheat the oven to 350F.', 'Sift together: 1 cup cake flour, 3/4 cup sugar, 1/2 teaspoon salt.', 'In a medium bowl or in a stand mixer with the whip attachment, whisk until frothy: 1 1/2 cups egg whites (about 12 egg whites), at room temperature.', 'Whisk in: 1 tablespoon water, 1 tablespoon fresh lemon juice, 1 teaspoon cream of tartar.', 'Keep whisking until the foam is very soft, holds a slight shape, and has increased 4 to 5 times in volume.', 'Whisk in: 3/4 cup sugar.', 'Continue whisking until the mixture forms glossy, soft peaks.', 'The mixture should not be stiff or dry.', 'Transfer to a large bowl.', 'Sift a fine layer of the dry ingredients over the whites and fold them in with a rubber spatula, gently and quickly.', 'Continue sifting and folding until all the dry ingredients are incorporated.', 'Pour the batter into an ungreased 10- by 4-inch tube pan with a removable bottom.', 'Smooth the top.', 'Bake for 40 to 45 minutes.', 'When done the cake should spring back when touched gently.', 'Invert the pan to keep the cake from sticking or deflating.', '(If the cake pan has legs, turn it over onto them; otherwise invert the tube pan onto the neck of a large bottle.)', 'Cool completely.', 'To remove the cake from the pan, run a knife around the inside of the pan and around the center tube.', 'Gently push up the bottom, using the knife to help guide the cake out, if necessary.', 'Use a sharp serrated knife to cut the cake, dipping the knife into water between cuts to help keep the cake from sticking.', 'Add 1/4 teaspoon orange flower water or rose water to perfume the cake lightly.', 'For a lemon- or orange-flavored cake, add the finely grated zest of 1 lemon or 1 orange.']","[{'fat': 1.18, 'nrg': 496.0, 'pro': 11.23, 'sat': 0.174, 'sod': 3.0, 'sug': 0.42}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 150.84}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}, {'fat': 0.615, 'nrg': 189.0, 'pro': 39.735, 'sat': 0.0, 'sod': 604.5, 'sug': 2.5949999999999998}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.5, 'sug': 0.0}, {'fat': 0.036875, 'nrg': 3.375, 'pro': 0.053125, 'sat': 0.006125, 'sod': 0.125, 'sug': 0.384375}, {'fat': 0.27770833333333333, 'nrg': 3.208333333333333, 'pro': 0.039999999999999994, 'sat': 0.1728958333333333, 'sod': 0.10416666666666666, 'sug': 0.09999999999999999}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 150.84}]","['1', '3/4', '1/2', '1 1/2', '1', '1', '1', '3/4']","['cup', 'cup', 'teaspoon', 'cup', 'tablespoon', 'tablespoon', 'teaspoon', 'cup']","[137.0, 151.20000000000002, 3.0, 364.5, 14.8, 15.25, 1.25, 151.20000000000002]",45.0,1843.5833333333335
Italian-Style Mayonnaise,"['salad dressing, mayonnaise, regular', 'tomatoes, red, ripe, raw, year round average', 'spices, basil, dried']",['Mix all ingredients together and spread onto your sandwich of choice.'],"[{'fat': 2313.92, 'nrg': 21056.0, 'pro': 29.12, 'sat': 361.76, 'sod': 19712.0, 'sug': 17.92}, {'fat': 0.21249999999999997, 'nrg': 19.124999999999996, 'pro': 0.9279166666666666, 'sat': 0.02975, 'sod': 4.958333333333333, 'sug': 2.7766666666666664}, {'fat': 0.54, 'nrg': 36.0, 'pro': 2.88, 'sat': 0.27, 'sod': 18.0, 'sug': 0.18}]","['14', '34', '18']","['cup', 'teaspoon', 'teaspoon']","[3091.2000000000003, 105.54166666666666, 12.600000000000001]",,21111.125
Chicken Thighs With Balsamic Vinegar,"['oil, olive, salad or cooking', 'chicken, broiler or fryers, breast, skinless, boneless, meat only, raw', 'salt, table', 'spices, pepper, black', 'shallots, raw', 'vinegar, balsamic']","['Heat a large frying pan on medium high heat and add olive oil.', 'Rinse thighs with cold water and pat dry with paper towelling.', 'Season thighs with salt and pepper.', 'Brown chicken thighs well on all sides, about 3 minutes.', 'Cover, reduce heat to medium and cook for approximately 25 minutes or until thights are almost cooked through, depending on size, turning once during cooking.', 'Add shallots, and cook for 2 to 3 minutes or until they soften.', 'Stir in balsamic vinegar and cook for 1 minute longer.', 'Turn chicken to coat thoroughly.', 'Serve chicken thighs with cooked rice and spoon sauce over thighs.', 'NOTE: Although 10 year old Balsamic Vinegar is best, 6 year old also gives you a very good tasting chicken.']","[{'fat': 13.5, 'nrg': 119.0, 'pro': 0.0, 'sat': 1.864, 'sod': 0.0, 'sug': 0.0}, {'fat': 23.7682208, 'nrg': 1088.6208, 'pro': 204.1164, 'sat': 5.107445919999999, 'sod': 408.2328, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 0.8400000000000001, 'nrg': 72.0, 'pro': 2.88, 'sat': 0.384, 'sod': 0.0, 'sug': 0.12000000000000001}, {'fat': 2.24, 'nrg': 1568.0, 'pro': 56.0, 'sat': 0.448, 'sod': 224.0, 'sug': 176.96}, {'fat': 0.0, 'nrg': 3136.0, 'pro': 17.92, 'sat': 0.0, 'sod': 896.0, 'sug': 535.36}]","['1', '2', '12', '12', '14', '14']","['tablespoon', 'pound', 'teaspoon', 'teaspoon', 'cup', 'cup']","[13.5, 907.184, 72.0, 27.599999999999998, 2240.0, 3584.0]",32.0,5983.6208
French Chocolate Bark,"['candies, semisweet chocolate', 'pascha, organic bitter-sweet dark chocolate chips, upc: 842638005022', 'nuts, cashew nuts, raw', 'apricots, dried, sulfured, uncooked', 'cranberries, dried, sweetened']","['Melt the 2 chocolates in a heatproof bowl set over a pan of simmering water.', 'Meanwhile, line a sheet pan with parchment paper.', 'Using a ruler and a pencil, draw a 9 by 10-inch rectangle on the paper.', 'Turn the paper facedown on the baking sheet.', 'Pour the melted chocolate over the paper and spread to form a rectangle, using the outline.', 'Sprinkle the cashews, apricots and cranberries over the chocolate.', 'Set aside for 2 hours until firm.', 'Cut the bark in 1 by 3-inch pieces and serve at room temperature.']","[{'fat': 68.0388, 'nrg': 1088.6208, 'pro': 9.525432, 'sat': 40.25629, 'sod': 24.94756, 'sug': 123.60382}, {'fat': 75.59110679999999, 'nrg': 1360.7759999999998, 'pro': 30.2319068, 'sat': 75.59110679999999, 'sod': 0.0, 'sug': 45.3592}, {'fat': 65.775, 'nrg': 829.5, 'pro': 27.330000000000002, 'sat': 11.674500000000002, 'sod': 18.0, 'sug': 8.865}, {'fat': 0.66, 'nrg': 313.0, 'pro': 4.41, 'sat': 0.022, 'sod': 13.0, 'sug': 69.47}, {'fat': 0.88, 'nrg': 246.0, 'pro': 0.14, 'sat': 0.07, 'sod': 4.0, 'sug': 58.04}]","['8', '8', '1', '1', '1/2']","['ounce', 'ounce', 'cup', 'cup', 'cup']","[226.796, 226.796, 150.0, 130.0, 80.0]",120.0,3837.8967999999995
Oatmeal Cookie Mix,"['wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched', 'salt, table', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'leavening agents, baking soda', 'sugars, brown', 'shortening, vegetable, household, composite', 'oats']","['In a large bowl combine the flours with salt, baking powder and baking soda; mix in brown sugar.', 'Cut in shortening with a pastry blender until it is evenly distributed.', 'Stir in the oats and mix well.', 'Pour the mixture into a large airtight container.', 'This can be stored in a cool, dry place for up to 12 weeks.']","[{'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 9300.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 4.0, 'pro': 0.0, 'sat': 0.0, 'sod': 976.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2518.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 3168.0, 'pro': 0.0, 'sat': 0.0, 'sod': 288.0, 'sug': 838.08}, {'fat': 614.4000000000001, 'nrg': 5424.0, 'pro': 0.0, 'sat': 153.45600000000002, 'sod': 48.0, 'sug': 0.0}, {'fat': 86.08, 'nrg': 4856.0, 'pro': 210.8, 'sat': 15.192, 'sod': 24.0, 'sug': 0.0}]","['4', '4', '4', '2', '2', '6', '3', '8']","['cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'cup', 'cup', 'cup']","[500.0, 500.0, 24.0, 9.2, 9.2, 864.0, 614.4000000000001, 1248.0]",,17092.0
