Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Maple Dumplings,"['syrup, maple, canadian', 'water, bottled, generic', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'salt, table', 'butter, without salt', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Mix all dry ingredients - cut in butter with a knife until the butter is the size of peas, mix in the milk gently to obtain a soft batter (not runny) do not overmix.', 'Mix maple syrup and water in a pot that has a lid.', 'Bring to a boil.', 'Cook on low heat for about 5 minutes.', '(you can mix the dry ingredients while this is cooking).', 'Place tablespoon full of batter one at a time in the boiling syrup, cover, let simmer 15 minutes without lifting the cover.', 'Serve immediately.']","[{'fat': 0.0, 'nrg': 1428.5714285714284, 'pro': 0.0, 'sat': 0.0, 'sod': 46.29629629629629, 'sug': 317.06349206349205}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 10.0, 'sug': 0.0}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 0.0, 'nrg': 8.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1952.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 38.4, 'nrg': 339.99999999999994, 'pro': 0.39999999999999997, 'sat': 23.896666666666665, 'sod': 6.666666666666666, 'sug': 0.03333333333333333}, {'fat': 80.58, 'nrg': 3468.0, 'pro': 279.48, 'sat': 52.53, 'sod': 3638.0, 'sug': 431.46}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 62.74467444076033, 'fat': 1.2790676442264686, 'protein': 3.1678427245731395, 'salt': 0.8880684149966414, 'saturates': 0.8121422319378011, 'sugars': 7.929709412195464}","['1 2/3', '1 1/4', '1 1/2', '4', '12', '10', '34']","['cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'cup']","[529.1005291005291, 296.0, 187.5, 18.4, 72.0, 47.33333333333333, 8296.0]"
GEVALIA French Press Coffee,"['water, bottled, generic', 'beans, snap, green, raw']","['Remove lid with plunger from French press coffee maker.', 'Place coffee grounds in bottom of pot.', 'Slowly add water to pot; stir.', 'Cover pot with lid and plunger; let stand 4 min.', 'Hold handle with one hand, while slowly pressing down plunger with other hand.', 'Pour coffee into 4 mugs.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 32.0, 'sug': 0.0}, {'fat': 0.14666666666666667, 'nrg': 20.666666666666664, 'pro': 1.22, 'sat': 0.03333333333333333, 'sod': 4.0, 'sug': 2.173333333333333}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 2.0384008416622827, 'fat': 0.014466070489216202, 'protein': 0.12033140452393477, 'salt': 0.008876906891109943, 'saturates': 0.003287743293003682, 'sugars': 0.21436086270384003}","['1', '2/3']","['quart', 'cup']","[947.2, 66.66666666666666]"
Tex-Mex Pork,"['pork, fresh, loin, tenderloin, separable lean only, raw', 'sauce, salsa, ready-to-serve', 'rice, white, long-grain, regular, unenriched, cooked without salt', 'cream, sour, cultured', 'avocados, raw, all commercial varieties', 'salt, table', 'spices, pepper, black', 'water, bottled, generic']","['Heat a large nonstick skillet over medium-high heat, and coat with cooking spray.', 'Add pork, and sprinkle with kosher salt, and black pepper.', 'Saute for 8 minutes or until lightly browned.', 'Add salsa and water to pan, and bring to a boil.', 'Reduce heat and simmer for 5 minutes, or until slightly thickened.', 'Serve pork mixture over rice, and top with sour cream and avocado.']","[{'fat': 9.8429464, 'nrg': 494.41528, 'pro': 95.027524, 'sat': 3.1660721599999997, 'sod': 240.40376, 'sug': 0.0}, {'fat': 0.72, 'nrg': 120.0, 'pro': 6.6000000000000005, 'sat': 0.096, 'sod': 3072.0, 'sug': 17.28}, {'fat': 0.88, 'nrg': 410.0, 'pro': 8.5, 'sat': 0.244, 'sod': 4.0, 'sug': 0.16}, {'fat': 519.68, 'nrg': 5376.0, 'pro': 64.96, 'sat': 272.608, 'sod': 896.0, 'sug': 91.83999999999999}, {'fat': 747.66, 'nrg': 8160.0, 'pro': 102.0, 'sat': 108.426, 'sod': 340.0, 'sug': 33.66}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 79050.0, 'sug': 0.0}, {'fat': 2.3800000000000003, 'nrg': 204.0, 'pro': 8.16, 'sat': 1.088, 'sod': 0.0, 'sug': 0.34}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 112.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 117.2989962971296, 'fat': 10.17846794849794, 'protein': 2.266208828924337, 'salt': 1.6627166315828277, 'saturates': 3.0637031640283876, 'sugars': 1.1383180349999424}","['1', '1 1/2', '2', '14', '34', '34', '34', '14']","['pound', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'cup']","[453.592, 432.0, 316.0, 2688.0, 5100.0, 203.99999999999997, 78.19999999999999, 3315.2000000000003]"
Cinnamon Streusel,"['wheat flour, white, all-purpose, unenriched', 'sugars, brown', 'butter, without salt', 'spices, cinnamon, ground']","['Combine all the ingredients in a food processor and pulse until crumbly.', 'Alternately, you can mash the ingredients together in a bowl using a fork, or just smoosh everything together with your fingers.', 'Sprinkle over muffins or coffee cake immediately before baking.']","[{'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.0, 'nrg': 6336.0, 'pro': 0.0, 'sat': 0.0, 'sod': 576.0, 'sug': 1676.16}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.029999999999999995, 'nrg': 6.0, 'pro': 0.1, 'sat': 0.009, 'sod': 0.0, 'sug': 0.05999999999999999}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 575.7529463116543, 'fat': 48.299869052815374, 'protein': 0.7867743343518115, 'salt': 0.05248799650807507, 'saturates': 30.044762112614578, 'sugars': 36.632038411174165}","['1', '12', '12', '1']","['cup', 'cup', 'cup', 'teaspoon']","[125.0, 1728.0, 2726.3999999999996, 2.6]"
Mustard Honey Dressing,"['oil, olive, salad or cooking', 'vinegar, cider', 'mustard, prepared, yellow', 'honey', 'spices, oregano, dried', 'spices, pepper, black']","['Mix all ingredients together.', 'Refrigerate until serving time.']","[{'fat': 40.5, 'nrg': 357.0, 'pro': 0.0, 'sat': 5.5920000000000005, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 9.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3.0, 'sug': 0.18}, {'fat': 0.5100000000000001, 'nrg': 9.0, 'pro': 0.5700000000000001, 'sat': 0.033, 'sod': 165.0, 'sug': 0.15000000000000002}, {'fat': 0.0, 'nrg': 64.4375, 'pro': 0.06375, 'sat': 0.0, 'sod': 0.875, 'sug': 17.399375}, {'fat': 0.48000000000000004, 'nrg': 36.0, 'pro': 1.08, 'sat': 0.192, 'sod': 0.0, 'sug': 0.48000000000000004}, {'fat': 0.00875, 'nrg': 0.75, 'pro': 0.029999999999999995, 'sat': 0.004, 'sod': 0.0, 'sug': 0.00125}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 356.2277912848327, 'fat': 31.04451094071442, 'protein': 1.3044697961473726, 'salt': 0.31583130727510755, 'saturates': 4.354591359640922, 'sugars': 13.623059659622216}","['3', '3', '1', '1', '12', '1']","['tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'dash']","[40.5, 44.7, 15.0, 21.1875, 12.0, 0.2875]"
Wholemeal Floury Baps(Rolls) Recipe for the Bread Maker,"['butter, without salt', 'water, bottled, generic', 'sugars, granulated', 'salt, table', 'wheat flours, bread, unenriched', 'wheat flour, white, all-purpose, unenriched', 'wheat flours, bread, unenriched', ""leavening agents, yeast, baker's, active dry"", 'vital wheat gluten']","['Add the ingredients in the order recommended by the manufacturer and use the dough setting, i use a Cookwork bread maker and this is the correct order for it.', 'Cut into 8 equal pieces.', 'To create the bap shapes, on a floured surface keep pulling from the.', 'outer edges to the centre and rotating until it is round, dust with flour all over and place on a floured baking sheet.', 'Dust with flour and cover with lightly oiled cling film.', 'Rise for 30 minutes in a warm place.', 'Remove cling film and dust again with flour the flour helps prevent the outer surface from burning so be liberal with it.', 'Bake in a preheated oven at 200c for 18 minutes.', 'Remove and allow to cool.', 'Preperation time includes the time in the bread maker.']","[{'fat': 40.555, 'nrg': 358.5, 'pro': 0.42500000000000004, 'sat': 25.2445, 'sod': 5.5, 'sug': 0.03}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.735999999999999, 'sug': 0.0}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 3.735, 'nrg': 812.25, 'pro': 26.955000000000002, 'sat': 0.5489999999999999, 'sod': 4.5, 'sug': 0.6975}, {'fat': 0.49, 'nrg': 182.0, 'pro': 5.165, 'sat': 0.0775, 'sod': 1.0, 'sug': 0.135}, {'fat': 2.9050000000000002, 'nrg': 631.75, 'pro': 20.965, 'sat': 0.427, 'sod': 3.5, 'sug': 0.5425}, {'fat': 0.45, 'nrg': 19.5, 'pro': 2.43, 'sat': 0.060000000000000005, 'sod': 3.0, 'sug': 0.0}, {'fat': 0.18500000000000003, 'nrg': 37.0, 'pro': 7.515999999999999, 'sat': 0.027200000000000002, 'sod': 2.9, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 262.10980425736665, 'fat': 6.157095644976157, 'protein': 8.085775274164051, 'salt': 0.7499296623179631, 'saturates': 3.3620902320327994, 'sugars': 0.7129335706465564}","['50', '260', '1', '1', '225', '50', '175', '1 1/2', '4']","['g', 'ml', 'teaspoon', 'teaspoon', 'g', 'g', 'g', 'teaspoon', 'teaspoon']","[50.0, 258.5856, 4.2, 6.0, 225.0, 50.0, 175.0, 6.0, 10.0]"
Blueberry Pancake Syrup - Low Carb,"['blueberries, raw', 'water, bottled, generic', 'lemon juice, raw', 'sweetener, herbal extract powder from stevia leaf', 'cornstarch', 'water, bottled, generic']","['Combine the first 4 ingredients in sauce pan.', 'Bring to a boil, using a whisk to mix.', 'Combine cornstarch and 2 Tbl water, then pour into blueberry mixture.', 'Mix until thickened.']","[{'fat': 5.88, 'nrg': 1008.0, 'pro': 13.200000000000001, 'sat': 0.492, 'sod': 12.0, 'sug': 176.88}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 96.0, 'sug': 0.0}, {'fat': 0.012291666666666666, 'nrg': 1.125, 'pro': 0.017708333333333333, 'sat': 0.0020416666666666665, 'sod': 0.041666666666666664, 'sug': 0.128125}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0024999999999999996, 'nrg': 20.333333333333332, 'pro': 0.01375, 'sat': 0.0005, 'sod': 0.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 22.08292963708452, 'fat': 0.1264492844297783, 'protein': 0.2838282559964534, 'salt': 0.005874450764550046, 'saturates': 0.01060842238485272, 'sugars': 3.7970045440407283}","['12', '12', '1', '1', '2', '2']","['cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'tablespoon']","[1776.0, 2841.6000000000004, 5.083333333333333, 4.166666666666666, 5.333333333333333, 29.6]"
Warm Apricot-Cranberry Sauce,"['butter, without salt', 'spices, ginger, ground', 'cranberries, dried, sweetened', 'sugars, granulated', 'orange juice, raw', 'apricots, dried, sulfured, uncooked']","['In a saucepan, over medium heat, melt the butter.', 'Add the ginger and cook, stirring, for 2 minutes.', 'Stir in the cranberries, sugar, orange juice, and preserves.', 'Cook, stirring occasionally, until the cranberries burst and the sauce thickens, about 20 minutes.', 'Transfer to a bowl and serve warm.']","[{'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 0.48000000000000004, 'nrg': 36.0, 'pro': 0.9600000000000001, 'sat': 0.28200000000000003, 'sod': 0.0, 'sug': 0.36}, {'fat': 4.9441527999999995, 'nrg': 1397.0633599999999, 'pro': 0.7711064000000001, 'sat': 0.39916095999999995, 'sod': 22.6796, 'sug': 329.1263552}, {'fat': 0.0, 'nrg': 17664.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4625.76}, {'fat': 0.5, 'nrg': 112.0, 'pro': 1.74, 'sat': 0.06, 'sod': 2.0, 'sug': 20.83}, {'fat': 7.92, 'nrg': 3756.0, 'pro': 52.92, 'sat': 0.264, 'sod': 156.0, 'sug': 833.64}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 333.17575200133115, 'fat': 0.3663544228031578, 'protein': 0.8162343891549115, 'salt': 0.006596463120967294, 'saturates': 0.11806584055907854, 'sugars': 83.91445053522898}","['1', '2', '16', '23', '1', '12']","['tablespoon', 'tablespoon', 'ounce', 'cup', 'cup', 'cup']","[14.2, 10.8, 453.592, 4636.8, 248.0, 1560.0]"
Comforting Peach Pie,"['sugars, granulated', 'wheat flour, white, all-purpose, unenriched', 'spices, cinnamon, ground', 'lemon juice, raw', 'peaches, yellow, raw', 'butter, without salt']","['Preheat the oven to 375 degrees.', 'Combine the sugar, flour and cinnamon in a mixing bowl.', 'Stir in the peach slices and fold to coat with the sugar/flour mixture.', 'Pour into a 9-inch unbaked pie shell.', 'Dot with butter.', 'Cover with top crust, seal edges and crimp.', 'Make vents in top crust.', 'bake for 40 to 50 minutes until crust is golden brown.', 'Seriously good stuff!']","[{'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 15.99, 'nrg': 5915.0, 'pro': 167.83, 'sat': 2.5220000000000002, 'sod': 26.0, 'sug': 4.42}, {'fat': 0.014999999999999998, 'nrg': 3.0, 'pro': 0.05, 'sat': 0.0045, 'sod': 0.0, 'sug': 0.029999999999999995}, {'fat': 0.036875, 'nrg': 3.375, 'pro': 0.053125, 'sat': 0.006125, 'sod': 0.125, 'sug': 0.384375}, {'fat': 1.56, 'nrg': 240.0, 'pro': 5.6, 'sat': 0.116, 'sod': 0.0, 'sug': 51.68}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 286.7630801390927, 'fat': 1.6338113806757655, 'protein': 6.985713854997891, 'salt': 0.0030275773351289424, 'saturates': 0.6828656710417882, 'sugars': 10.357756628007479}","['1', '13', '1/2', '1', '4', '2']","['cup', 'cup', 'teaspoon', 'tablespoon', 'cup', 'tablespoon']","[201.60000000000002, 1625.0, 1.3, 15.25, 616.0, 28.4]"
Easy Cheese Ball,"['cheese, parmesan, hard', 'cheese, blue', 'cheese, parmesan, hard', 'sauce, worcestershire', 'nuts, pecans']","['Mix all ingrediants together except chopped nuts.', 'Scrape mixture from bowl onto a sheet of plastic wrap and bring sides together to seal.', 'Using your hands, shape mixture into a ball and refrigerate until firm.', 'Remove plastic wrap and roll cheese ball in enough chopped nuts to completely coat.', 'Place cheese ball onto plate, surround with good quality firm fruit and crackers and enjoy!']","[{'fat': 58.58140679999999, 'nrg': 889.04032, 'pro': 81.07956999999999, 'sat': 37.2172236, 'sod': 3120.71296, 'sug': 1.814368}, {'fat': 65.1811704, 'nrg': 800.5898799999999, 'pro': 48.534344, 'sat': 42.34054524, 'sod': 2599.08216, 'sug': 1.13398}, {'fat': 29.290703399999995, 'nrg': 444.52016, 'pro': 40.539784999999995, 'sat': 18.6086118, 'sod': 1560.35648, 'sug': 0.907184}, {'fat': 0.0, 'nrg': 13.0, 'pro': 0.0, 'sat': 0.0, 'sod': 167.0, 'sug': 1.71}, {'fat': 941.4000000000001, 'nrg': 9036.0, 'pro': 120.0, 'sat': 80.832, 'sod': 0.0, 'sug': 51.96}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 591.0787245175715, 'fat': 57.8466736399241, 'protein': 15.335900242601703, 'salt': 0.98403686065994, 'saturates': 9.460852363913128, 'sugars': 3.040477592376281}","['8', '8', '4', '1', '12']","['ounce', 'ounce', 'ounce', 'tablespoon', 'cup']","[226.796, 226.796, 113.398, 17.0, 1308.0]"
Blackberry n Vanilla Ice Cream,"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'sugars, granulated', 'salt, table', 'cream, fluid, heavy whipping', 'vanilla extract', 'blackberries, raw']","['In your mixer, combine the whole milk, vanilla sugar and vanilla salt.', 'Mix on medium until sugar is dissolved.', 'Now add the heavy cream, vanilla and blackberries.', 'Mix again for a few minutes.', 'Cover the bowl and stick in the fridge for 1 to 2 hours.', 'Remove the bowl from the fridge and transfer the liquid to your ice cream maker freezer bowl (it must be frozen).', 'Place the bowl on the machine and turn on for 15 to 20 minutes.', 'You can eat this immediately or stick in the freezer for later.', 'If putting in the freezer, make sure you remove it about 10 minutes before you serve it.', 'Makes about 5 cups.']","[{'fat': 1.7775, 'nrg': 76.5, 'pro': 6.165000000000001, 'sat': 1.15875, 'sod': 80.25, 'sug': 9.5175}, {'fat': 0.0, 'nrg': 17664.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4625.76}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}, {'fat': 21.65, 'nrg': 204.0, 'pro': 1.705, 'sat': 13.819, 'sod': 16.0, 'sug': 1.75}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}, {'fat': 0.71, 'nrg': 62.0, 'pro': 2.0, 'sat': 0.02, 'sod': 1.0, 'sug': 7.03}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 358.3364834567609, 'fat': 0.48002591056067745, 'protein': 0.19628609993718846, 'salt': 0.01204812831757317, 'saturates': 0.2982623966902703, 'sugars': 92.36757509544238}","['3/4', '23', '1', '1/2', '1', '1']","['cup', 'cup', 'pinch', 'cup', 'teaspoon', 'cup']","[183.0, 4636.8, 0.37439999999999996, 60.0, 4.2, 144.0]"
E-Z Adobo Pork Ribs With Molasses-Chile Barbecue Sauce,"['spices, garlic powder', 'spices, cumin seed', 'spices, chili powder', 'sugars, brown', 'salt, table', 'spices, pepper, black', 'spices, coriander seed', 'spices, oregano, dried', 'orange juice, raw', 'lime juice, raw', 'sauce, ready-to-serve, pepper, tabasco', 'oil, olive, salad or cooking', 'pork, fresh, loin, country-style ribs, separable lean only, raw', 'molasses', 'catsup', 'lime juice, raw', 'spices, cumin seed', 'spices, coriander seed', 'sauce, peppers, hot, chili, mature red, canned']","['Preheat the oven to 200 degrees.', 'In a food processor or blender, combine the paste ingredients and blend until smooth.', 'Dry the ribs with paper towels, then rub them thoroughly with the paste.', 'Place the ribs on two baking sheets and slow roast for 3 hours until red juice comes out when you prick the meat with a fork.', 'The meat will be tender and pull easily from the bone.', 'Remove the ribs from the oven.', 'They can go right onto a grill, stand out for awhile, or be refrigerated, covered, for up to 2 days.', 'While the ribs are roasting, combine the sauce ingredients in a small bowl and mix well, Set aside.', 'Grill the ribs on a high rack set over low heat and let them stay there as long as your patience allows.', 'A light crust on the outside is the goal, and depending upon your fire, it can be achieved in 5 minutes or take up to 30 minutes.', 'The longer the ribs cook, the better.', 'Brush them with the sauce during the last minute on the grill.', 'Cut the ribs apart between the bones and serve the remaining barbecue on the side.']","[{'fat': 0.12000000000000001, 'nrg': 60.0, 'pro': 3.06, 'sat': 0.048, 'sod': 12.0, 'sug': 0.48000000000000004}, {'fat': 2.82, 'nrg': 48.0, 'pro': 2.22, 'sat': 0.192, 'sod': 24.0, 'sug': 0.30000000000000004}, {'fat': 2.3400000000000003, 'nrg': 48.0, 'pro': 2.16, 'sat': 0.396, 'sod': 462.0, 'sug': 1.1400000000000001}, {'fat': 0.0, 'nrg': 66.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6.0, 'sug': 17.46}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 20925.0, 'sug': 0.0}, {'fat': 0.6300000000000001, 'nrg': 54.0, 'pro': 2.16, 'sat': 0.28800000000000003, 'sod': 0.0, 'sug': 0.09}, {'fat': 215.04000000000002, 'nrg': 3360.0, 'pro': 147.84, 'sat': 12.096, 'sod': 672.0, 'sug': 0.0}, {'fat': 26.880000000000003, 'nrg': 2016.0, 'pro': 60.480000000000004, 'sat': 10.752, 'sod': 0.0, 'sug': 26.880000000000003}, {'fat': 0.1875, 'nrg': 42.0, 'pro': 0.6525, 'sat': 0.0225, 'sod': 0.75, 'sug': 7.811249999999999}, {'fat': 0.02125, 'nrg': 7.5, 'pro': 0.1275, 'sat': 0.002375, 'sod': 0.625, 'sug': 0.51125}, {'fat': 0.02, 'nrg': 0.5, 'pro': 0.029999999999999995, 'sat': 0.0025, 'sod': 15.0, 'sug': 0.005}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 153.49553279999998, 'nrg': 3810.1727999999994, 'pro': 564.9941951999999, 'sat': 54.75762623999999, 'sod': 1823.43984, 'sug': 0.0}, {'fat': 4.42, 'nrg': 12701.0, 'pro': 0.0, 'sat': 0.7929999999999999, 'sod': 1625.0, 'sug': 3273.53}, {'fat': 3.84, 'nrg': 3264.0, 'pro': 34.56, 'sat': 0.384, 'sod': 29568.0, 'sug': 695.04}, {'fat': 2.3800000000000003, 'nrg': 840.0, 'pro': 14.280000000000001, 'sat': 0.266, 'sod': 70.0, 'sug': 57.26}, {'fat': 2.82, 'nrg': 48.0, 'pro': 2.22, 'sat': 0.192, 'sod': 24.0, 'sug': 0.30000000000000004}, {'fat': 184.32, 'nrg': 2880.0, 'pro': 126.72000000000001, 'sat': 10.367999999999999, 'sod': 576.0, 'sug': 0.0}, {'fat': 0.09, 'nrg': 3.0, 'pro': 0.14, 'sat': 0.012, 'sod': 4.0, 'sug': 0.38}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 173.51695131691096, 'fat': 3.686311971363692, 'protein': 5.658976840924856, 'salt': 0.8210290596526196, 'saturates': 0.5549261626909316, 'sugars': 24.016518439201633}","['2', '2', '2', '2', '3', '3', '14', '14', '6', '2', '4', '2', '6', '13', '12', '14', '2', '12', '1']","['tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'cup', 'cup', 'tablespoon', 'tablespoon', 'dash', 'tablespoon', 'pound', 'cup', 'cup', 'cup', 'tablespoon', 'cup', 'tablespoon']","[18.6, 12.600000000000001, 16.200000000000003, 18.0, 54.0, 20.7, 1209.6000000000001, 672.0, 93.0, 30.25, 2.35, 27.0, 2721.5519999999997, 4381.0, 3264.0, 3388.0, 12.600000000000001, 1036.8000000000002, 15.0]"
