Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Pope's Valentine Cookies,"['butter, without salt', 'wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'vanilla extract']","['Preheat oven to 325 degrees F (170 degrees C).', 'Mix butter in a mixer until light, add remaining ingredients.', 'Knead until velvety.', 'Roll one-half of the dough at a time to about 1/4 inch thickness using the smallest amount of flour possible.', 'Cut out and bake on a lightly greased pan for 12 minutes.', 'Cookies will be almost white when cooked.']","[{'fat': 183.9542356, 'nrg': 1626.1273199999998, 'pro': 1.927766, 'sat': 114.50703243999999, 'sod': 24.94756, 'sug': 0.1360776}, {'fat': 3.075, 'nrg': 1137.5, 'pro': 32.275, 'sat': 0.485, 'sod': 5.0, 'sug': 0.8500000000000001}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 0.148125, 'nrg': 6.375, 'pro': 0.51375, 'sat': 0.0965625, 'sod': 6.6875, 'sug': 0.793125}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 466.89300923526906, 'fat': 24.617392687013538, 'protein': 4.565883952831999, 'salt': 0.01204552269624618, 'saturates': 15.136345156021072, 'sugars': 26.754819858327654}","['1/2', '2 1/2', '1', '1', '1']","['pound', 'cup', 'cup', 'tablespoon', 'teaspoon']","[226.796, 312.5, 201.60000000000002, 15.25, 4.2]"
Blueberry Kamikaze Recipe,"['alcoholic beverage, distilled, vodka, 80 proof', 'blueberries, raw']","['Ice (shake) // rocks or possibly up', '(for shots use 1/2 amount of mixes)']","[{'fat': 0.0, 'nrg': 65.487345, 'pro': 0.0, 'sat': 0.0, 'sod': 0.283495, 'sug': 0.0}, {'fat': 0.09355335, 'nrg': 16.159215, 'pro': 0.2097863, 'sat': 0.00793786, 'sod': 0.283495, 'sug': 2.8236102}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 144.00000000000003, 'fat': 0.165, 'protein': 0.37, 'salt': 0.0025, 'saturates': 0.013999999999999999, 'sugars': 4.98}","['1', '1']","['ounce', 'ounce']","[28.3495, 28.3495]"
Asparagus with Olive and Orange Butter,"['asparagus, raw', 'butter, without salt', 'orange juice, raw', 'oil, olive, salad or cooking']","['Cut asparagus into 2-inch-long pieces and cook in a wide 4-quart pot of boiling salted water , uncovered, until just crisp-tender, 4 to 5 minutes.', 'Drain in a colander.', 'Melt butter in a 12-inch heavy skillet over moderately high heat, then whisk in juice and olive paste (to taste) until blended.', 'Add asparagus and salt and pepper to taste, tossing to coat.']","[{'fat': 1.0886208, 'nrg': 181.4368, 'pro': 19.958048, 'sat': 0.3628736, 'sod': 18.14368, 'sug': 17.055059199999995}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0625, 'nrg': 14.0, 'pro': 0.2175, 'sat': 0.0075, 'sod': 0.25, 'sug': 2.60375}, {'fat': 22.499999999999996, 'nrg': 198.33333333333331, 'pro': 0.0, 'sat': 3.1066666666666665, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 60.436740795860956, 'fat': 4.72064261478297, 'protein': 2.064086366779768, 'salt': 0.005660206817621152, 'saturates': 1.801165549808375, 'sugars': 1.989599386907482}","['2', '2', '2', '2 to 3']","['pound', 'tablespoon', 'tablespoon', 'teaspoon']","[907.184, 28.4, 31.0, 22.499999999999996]"
Carrots with Peanuts and Coriander,"['carrots, raw', 'butter, without salt', 'lemon juice, raw', 'honey', 'oil, corn, peanut, and olive', 'spices, coriander seed']","['In a steamer set over boiling water steam the carrots, covered, for 8 minutes, or until they are just tender.', 'In a skillet melt the butter over moderate heat and stir in the lemon juice, the honey, the peanuts, and salt and pepper to taste.', 'Add the carrots and cook the mixture, stirring, for 1 minute, or until the carrots are coated well.', 'Sprinkle the carrot mixture with the coriander.']","[{'fat': 0.8164655999999998, 'nrg': 139.47954, 'pro': 3.1638042, 'sat': 0.12587178, 'sod': 234.73385999999996, 'sug': 16.1251956}, {'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 0.024583333333333332, 'nrg': 2.25, 'pro': 0.035416666666666666, 'sat': 0.004083333333333333, 'sod': 0.08333333333333333, 'sug': 0.25625}, {'fat': 0.0, 'nrg': 21.479166666666664, 'pro': 0.021249999999999998, 'sat': 0.0, 'sod': 0.29166666666666663, 'sug': 5.799791666666666}, {'fat': 28.0, 'nrg': 248.0, 'pro': 0.0, 'sat': 4.022, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.9600000000000001, 'nrg': 15.0, 'pro': 0.66, 'sat': 0.054, 'sod': 3.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 130.41444295984718, 'fat': 10.202144552225203, 'protein': 0.9877140854905833, 'salt': 0.14820686800220068, 'saturates': 2.808470243060171, 'sugars': 5.47900443554875}","['3/4', '1', '2', '1', '2', '1']","['pound', 'tablespoon', 'teaspoon', 'teaspoon', 'tablespoon', 'tablespoon']","[340.19399999999996, 14.2, 10.166666666666666, 7.0625, 28.0, 5.4]"
Apple Yogurt Compote,"['apples, raw, with skin', 'lemon juice, raw', 'apple juice, canned or bottled, unsweetened, without added ascorbic acid', 'sugars, granulated', 'cream, fluid, heavy whipping']","['Reserve half an apple for garnish.', 'Peel, core, and thinly slice the remaining apples.', 'Place the slices in a saucepan and sprinkle with the lemon juice as they are cut.', 'Add the apple juice and sugar.', 'Cook over medium heat, stirring until the liquid comes to a boil.', 'Reduce the heat to medium-low and cover.', 'Simmer, stirring occasionally with a wooden spoon, about 35 minutes, or until the apples are reduced to a sauce.', 'Let cool slightly.', 'Rub through a sieve to make a smooth puree.', 'Divide the puree among four glasses.', 'Top with the cream.', 'Thinly slice the remaining apple and garnish the compotes with the apple slices.', 'Serve warm or chilled.']","[{'fat': 1.927766, 'nrg': 589.6696000000001, 'pro': 2.9483479999999997, 'sat': 0.31751440000000003, 'sod': 11.3398, 'sug': 117.82052200000001}, {'fat': 0.036875, 'nrg': 3.375, 'pro': 0.053125, 'sat': 0.006125, 'sod': 0.125, 'sug': 0.384375}, {'fat': 0.10666666666666666, 'nrg': 38.0, 'pro': 0.08333333333333333, 'sat': 0.018333333333333333, 'sod': 3.333333333333333, 'sug': 7.953333333333333}, {'fat': 0.0, 'nrg': 256.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 67.04}, {'fat': 14.433333333333332, 'nrg': 136.0, 'pro': 1.1366666666666667, 'sat': 9.212666666666667, 'sod': 10.666666666666666, 'sug': 1.1666666666666665}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 76.39811415157979, 'fat': 1.2325205051166332, 'protein': 0.31524781631398274, 'salt': 0.004754100401016605, 'saturates': 0.7135137916356549, 'sugars': 14.514627796350277}","['2 1/2', '1', '1/3', '1/3', '1/3']","['pound', 'tablespoon', 'cup', 'cup', 'cup']","[1133.98, 15.25, 82.66666666666666, 67.2, 40.0]"
Citrus-Peanut Dressing,"['mustard, prepared, yellow', 'peanut butter, smooth style, without salt', 'orange juice, raw', 'yogurt, greek, plain, nonfat', 'orange juice, raw']","['Blend mustard and peanut butter, then gradually beat in orange juice.', 'Stir in yogurt and orange rind and beat until blended and smooth.', 'Chill until needed.']","[{'fat': 2.3800000000000003, 'nrg': 42.0, 'pro': 2.66, 'sat': 0.15399999999999997, 'sod': 769.9999999999999, 'sug': 0.7}, {'fat': 1841.2800000000002, 'nrg': 21392.0, 'pro': 796.32, 'sat': 370.048, 'sod': 560.0, 'sug': 376.32}, {'fat': 0.0625, 'nrg': 14.0, 'pro': 0.2175, 'sat': 0.0075, 'sod': 0.25, 'sug': 2.60375}, {'fat': 11.466000000000001, 'nrg': 1734.6, 'pro': 299.58599999999996, 'sat': 3.4398, 'sod': 1058.3999999999999, 'sug': 95.25600000000001}, {'fat': 0.125, 'nrg': 28.0, 'pro': 0.435, 'sat': 0.015, 'sod': 0.5, 'sug': 5.2075}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 347.1003439509496, 'fat': 27.74508000598176, 'protein': 16.43814116943323, 'salt': 0.08932069687453266, 'saturates': 5.587921339913264, 'sugars': 7.179411544788396}","['14', '14', '2', '12', '12']","['teaspoon', 'cup', 'tablespoon', 'cup', 'teaspoon']","[69.99999999999999, 3584.0, 31.0, 2940.0, 62.0]"
Turkey Sukiyaki,"['oil, olive, salad or cooking', 'peppers, sweet, green, raw', 'celery, raw', 'onions, spring or scallions (includes tops and bulb), raw', 'ground turkey, raw', 'soy sauce made from soy (tamari)']","['Heat oil in a medium skillet, add vegestables.', 'Cook stiring over medium heat 5 minutesor until vegestables are tender but not mushy.', 'Add turkey and soy sauce.', 'Stir intil mixed and heated through.', 'Serve over hot rice.']","[{'fat': 40.5, 'nrg': 357.0, 'pro': 0.0, 'sat': 5.5920000000000005, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.25, 'nrg': 30.0, 'pro': 1.28, 'sat': 0.086, 'sod': 4.0, 'sug': 3.58}, {'fat': 0.17, 'nrg': 16.0, 'pro': 0.7, 'sat': 0.042, 'sod': 81.0, 'sug': 1.35}, {'fat': 0.19, 'nrg': 32.0, 'pro': 1.83, 'sat': 0.032, 'sod': 16.0, 'sug': 2.33}, {'fat': 34.3168, 'nrg': 663.04, 'pro': 88.07679999999999, 'sat': 9.06752, 'sod': 259.84, 'sug': 0.0}, {'fat': 4.48, 'nrg': 2464.0, 'pro': 423.35999999999996, 'sat': 0.448, 'sod': 225120.0, 'sug': 69.44}]","{'fat': 'green', 'salt': 'red', 'saturates': 'green', 'sugars': 'green'}","{'energy': 73.13499640693973, 'fat': 1.6406282722513088, 'protein': 10.57893029463094, 'salt': 11.57380351093317, 'saturates': 0.31346925367005446, 'sugars': 1.5747869828559697}","['3', '1', '1', '1', '2', '14']","['tablespoon', 'cup', 'cup', 'cup', 'cup', 'cup']","[40.5, 149.0, 101.0, 100.0, 448.0, 4032.0]"
Belgian Chocolate Lace Wafers,"['wheat flour, white, all-purpose, unenriched', 'nuts, almonds', 'syrups, corn, light', 'sugars, brown', 'butter, without salt', 'candies, semisweet chocolate']","['Stir together flour and nuts.', 'In a 1-quart saucepan, stir together next 3 ingredients.', 'Stirring constantly, bring to boil over medium heat.', 'Remove.', 'Stir in flour mixture until well blended.', 'Drop by slightly rounded teaspoonfuls in oval shape 3"" apart onto foil-lined cookie sheet.', 'Spread evenly with rubber spatula to 1/2"" by 1 1/2"" oval.', 'Bake at 350F 4-5 minutes or until golden brown.', 'Cool completely on foil on rack.', 'Peel foil from cookies.', 'Place cookies, 1 at a time, top side down on cookie sheet.', 'Return to oven 1 to 2 minutes or until soft.', 'Roll into cylinder shape starting on long side.', 'Cool on rack.', 'Spread 1 end of each cookie with melted chocolate.', 'Allow chocolate to set or eat it as-is.', 'May be stored in tightly covered container up to 1 week.']","[{'fat': 14.76, 'nrg': 5460.0, 'pro': 154.92000000000002, 'sat': 2.3280000000000003, 'sod': 24.0, 'sug': 4.08}, {'fat': 856.8000000000001, 'nrg': 9936.0, 'pro': 362.88, 'sat': 65.244, 'sod': 12.0, 'sug': 74.64}, {'fat': 9.520000000000001, 'nrg': 13510.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2954.0, 'sug': 3665.0600000000004}, {'fat': 0.0, 'nrg': 7392.0, 'pro': 0.0, 'sat': 0.0, 'sod': 672.0, 'sug': 1955.5200000000002}, {'fat': 2580.48, 'nrg': 22848.0, 'pro': 26.88, 'sat': 1605.856, 'sod': 448.0, 'sug': 2.24}, {'fat': 17.0097, 'nrg': 272.1552, 'pro': 2.381358, 'sat': 10.0640725, 'sod': 6.23689, 'sug': 30.900955}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 448.6590379173963, 'fat': 26.266243535790657, 'protein': 4.130791703914501, 'salt': 0.0777029712842505, 'saturates': 12.711837502309622, 'sugars': 43.2849427103819}","['12', '12', '14', '14', '14', '2']","['cup', 'cup', 'cup', 'cup', 'cup', 'ounce']","[1500.0, 1716.0, 4774.0, 2016.0, 3180.7999999999997, 56.699]"
Vegan Chocolate Pudding,"['sugars, granulated', 'cocoa, dry powder, unsweetened', 'cornstarch', 'salt, table', 'soymilk, original and vanilla, unfortified']","['Combine the sugar, cocoa, cornstarch, and salt in a saucepan and slowly stir in the soymilk.', 'Cook over medium heat, stirring constantly, for 10 minutes, or until it comes to a boil.', 'Cook for 1 more minute and remove from the heat.', 'Pour into individual bowls and refrigerate until completely chilled.', 'In the late 1800s some American social reformers and food companies promoted puddings as health foods, touting their nutritional benefits to invalids and children.', 'If they add college students to that group, Im all for bringing back that campaign.']","[{'fat': 0.0, 'nrg': 256.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 67.04}, {'fat': 2.945, 'nrg': 49.0, 'pro': 4.215, 'sat': 1.735, 'sod': 4.5, 'sug': 0.375}, {'fat': 0.015, 'nrg': 122.0, 'pro': 0.0825, 'sat': 0.003, 'sod': 3.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}, {'fat': 12.75, 'nrg': 393.0, 'pro': 23.85, 'sat': 1.494, 'sod': 372.0, 'sug': 29.099999999999998}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 96.46214496048817, 'fat': 1.848073533328377, 'protein': 3.3111807625309035, 'salt': 0.15427473171760028, 'saturates': 0.38020201525889974, 'sugars': 11.353712098611604}","['1/3', '1/4', '1/4', '1', '3']","['cup', 'cup', 'cup', 'pinch', 'cup']","[67.2, 21.5, 32.0, 0.37439999999999996, 729.0]"
Raspberry-Sesame Vinaigrette,"['raspberries, raw', 'oil, sesame, salad or cooking', 'mustard, prepared, yellow', 'oil, olive, salad or cooking', 'jams and preserves, apricot']","['Combine all ingredients and 1 Tbs.', 'water in jar with lid, and season with salt and pepper.', 'Close jar, and shake until combined.']","[{'fat': 0.2, 'nrg': 16.0, 'pro': 0.37, 'sat': 0.00575, 'sod': 0.25, 'sug': 1.36}, {'fat': 54.4, 'nrg': 480.0, 'pro': 0.0, 'sat': 7.724, 'sod': 0.0, 'sug': 0.0}, {'fat': 1.0200000000000002, 'nrg': 18.0, 'pro': 1.1400000000000001, 'sat': 0.066, 'sod': 330.0, 'sug': 0.30000000000000004}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.05333333333333333, 'nrg': 64.0, 'pro': 0.18666666666666668, 'sat': 0.0026666666666666666, 'sod': 10.666666666666666, 'sug': 11.573333333333332}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 483.36459670253726, 'fat': 48.97225787343272, 'protein': 1.0050350478823185, 'salt': 0.5048622766314543, 'saturates': 6.827771744496001, 'sugars': 7.838878467765821}","['1/4', '1/4', '2', '2', '4']","['cup', 'cup', 'tablespoon', 'tablespoon', 'teaspoon']","[30.75, 54.4, 30.0, 27.0, 26.666666666666664]"
Flaky Pie Crust,"['wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'salt, table', 'shortening, vegetable, household, composite', 'butter, without salt', 'water, bottled, generic', 'vinegar, cider']","['Blend flour, sugar and salt in processor.', 'Add shortening and butter and cut in using on/off turns until mixture resembles coarse meal.', 'Transfer mixture to bowl.', 'Mix 6 tablespoons ice water and vinegar in small bowl; pour over flour mixture.', 'Stir with fork until moist clumps form, adding more ice water by teaspoonfuls if dough is dry.', 'Gather dough into 2 balls; flatten each into disk.', 'Wrap each in plastic and chill 30 minutes.', '(Can be prepared ahead and refrigerated up to 2 days or frozen up to 1 month.', 'If frozen, thaw overnight in refrigerator.', 'Soften slightly at room temperature before using).', 'Zelly Bell I\'d say you have a way more modern oven than I do, thank goodness, and you should ""tailor"" this recipe to what what works for you and your oven, as I imagine most ovens are newer than mine, which I\'m just used to mine now, and can even bake good cookies from scratch with it now.', 'This recipe is simply a good easy pie crust easy enough for a beginner in even a not user-friendly oven.', ""Please Do NOT be intimidated at making your own pie crust, it's not that much work and way worth it."", 'It\'s more enjoyable when they compliment you to say, ""I made it from scratch"".', ""Bottom line it's worth trying."", 'If I can make a good pie crust you can too.']","[{'fat': 3.075, 'nrg': 1137.5, 'pro': 32.275, 'sat': 0.485, 'sod': 5.0, 'sug': 0.8500000000000001}, {'fat': 0.0, 'nrg': 72.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 18.855}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2906.25, 'sug': 0.0}, {'fat': 4710.400000000001, 'nrg': 41584.0, 'pro': 0.0, 'sat': 1176.496, 'sod': 368.0, 'sug': 0.0}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.750650130026005, 'sug': 0.0}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.6666666666666666, 'sug': 0.039999999999999994}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 792.9208479034176, 'fat': 88.02934684949794, 'protein': 0.7031222869977723, 'salt': 0.11651972834882383, 'saturates': 32.45725098375549, 'sugars': 0.2753890327724259}","['2 1/2', '1 1/2', '1 1/4', '23', '12', '6', '2']","['cup', 'tablespoon', 'teaspoon', 'cup', 'cup', 'tablespoon', 'teaspoon']","[312.5, 18.900000000000002, 7.499999999999999, 4710.400000000001, 2726.3999999999996, 81.41924384876977, 9.933333333333334]"
Buttered Pecans,"['butter, salted', 'nuts, pecans', 'salt, table']","['Preheat the oven to 350F (175C).', 'Melt the butter in a skillet.', 'Remove from the heat and toss the pecans with the melted butter until well coated, then sprinkle with the salt.', 'Spread evenly on a baking sheet and toast in the oven for 10 to 12 minutes, stirring once during baking.', 'Remove from the oven and let cool completely.', 'Chop the Buttered Pecans coarsely, then add them to them to 1 quart (1 liter) of ice cream in the machine during the last minute of churning, or sprinkle them over when serving ice cream.', 'Buttered Pecans can be stored for up to 2 days in an airtight container at room temperature.', 'If you dont have time to make your own ice cream, take a pint of your favorite store-bought premium vanilla ice cream and soften it in an electric stand mixer, using the paddle attachment.', 'Once its softened slightly, add whatever flavorings you want.', 'You can add mint or citrus oil (start with 1/8 teaspoon per pint, then taste and add more if desired), a favorite liqueur (1 to 2 tablespoons per pint), or any of the crunchy mix-ins in this chapter.', 'Return the ice cream to the freezer and chill firmly before you serve it.', 'To make instant creme anglaise, melt down some premium vanilla ice cream.', 'Voila!']","[{'fat': 17.28, 'nrg': 153.0, 'pro': 0.18, 'sat': 10.940999999999999, 'sod': 136.5, 'sug': 0.015}, {'fat': 117.67500000000001, 'nrg': 1129.5, 'pro': 15.0, 'sat': 10.104, 'sod': 0.0, 'sug': 6.495}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 581.25, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 688.4057971014493, 'fat': 72.43961352657004, 'protein': 8.148148148148147, 'salt': 0.9631642512077294, 'saturates': 11.296296296296294, 'sugars': 3.494363929146538}","['1 1/2', '1 1/2', '1/4']","['tablespoon', 'cup', 'teaspoon']","[21.299999999999997, 163.5, 1.5]"
Tomato Vinaigrette,"['tomatoes, red, ripe, raw, year round average', 'vinegar, red wine', 'spices, basil, dried', 'spices, thyme, dried', 'mustard, prepared, yellow']","['Put all the ingredients in a food processor.', 'Whizz for about 20 seconds until smooth.', 'Pour into a jar and shake well before serving.']","[{'fat': 0.226796, 'nrg': 20.41164, 'pro': 0.9979024000000001, 'sat': 0.03175144, 'sod': 5.6699, 'sug': 2.9823674}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.02, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}, {'fat': 0.36, 'nrg': 24.0, 'pro': 1.9200000000000002, 'sat': 0.18, 'sod': 12.0, 'sug': 0.12000000000000001}, {'fat': 0.8400000000000001, 'nrg': 36.0, 'pro': 1.08, 'sat': 0.324, 'sod': 12.0, 'sug': 0.24000000000000002}, {'fat': 2.3800000000000003, 'nrg': 42.0, 'pro': 2.66, 'sat': 0.15399999999999997, 'sod': 769.9999999999999, 'sug': 0.7}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 54.97120694526494, 'fat': 1.6296355277014358, 'protein': 2.858715571194959, 'salt': 0.8579588652300104, 'saturates': 0.29527283624003625, 'sugars': 1.7304803123314412}","['4', '2', '12', '12', '14']","['ounce', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon']","[113.398, 29.8, 8.4, 12.0, 69.99999999999999]"
