Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Easy Blackberry Crumble Cake,"['blackberries, raw', 'sugars, granulated', 'oats', 'sugars, brown', 'spices, cinnamon, ground', 'wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'salt, table', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'butter, without salt']","['Preheat oven to 350 degrees F (175 degrees C).', 'Butter a 9x12-inch baking dish.', 'Stir blackberries and 1/4 cup white sugar together in a bowl.', 'Mix oats, brown sugar, and cinnamon together in a separate bowl.', 'Mix flour, 3/4 cup white sugar, salt, and baking powder together in a third bowl.', 'Add milk to flour mixture; mix well.', 'Pour batter into prepared baking dish.', 'Top with blackberry mixture; sprinkle oat mixture over blackberries.', 'Top oat mixture with butter chunks.', 'Bake in the preheated oven until bubbling, about 30 minutes.']","[{'fat': 0.71, 'nrg': 62.0, 'pro': 2.0, 'sat': 0.02, 'sod': 1.0, 'sug': 7.03}, {'fat': 0.0, 'nrg': 192.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 50.28000000000001}, {'fat': 3.5866666666666664, 'nrg': 202.33333333333331, 'pro': 8.783333333333333, 'sat': 0.633, 'sod': 1.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 132.0, 'pro': 0.0, 'sat': 0.0, 'sod': 12.0, 'sug': 34.92}, {'fat': 0.045, 'nrg': 9.0, 'pro': 0.15000000000000002, 'sat': 0.0135, 'sod': 0.0, 'sug': 0.09}, {'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 150.84}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 488.0, 'sug': 0.0}, {'fat': 0.5925, 'nrg': 25.5, 'pro': 2.055, 'sat': 0.38625, 'sod': 26.75, 'sug': 3.1725}, {'fat': 46.08, 'nrg': 408.0, 'pro': 0.48, 'sat': 28.676, 'sod': 8.0, 'sug': 0.04}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 298.71664978047954, 'fat': 7.561755198533314, 'protein': 3.817966903073286, 'salt': 1.0362389636705744, 'saturates': 4.330981328701693, 'sugars': 35.70885801128963}","['1', '1/4', '1/3', '1/4', '1 1/2', '1', '3/4', '1', '1', '1/4', '1/4']","['cup', 'cup', 'cup', 'cup', 'teaspoon', 'cup', 'cup', 'teaspoon', 'teaspoon', 'cup', 'cup']","[144.0, 50.400000000000006, 52.0, 36.0, 3.9000000000000004, 125.0, 151.20000000000002, 6.0, 4.6, 61.0, 56.8]"
Watermelon Strawberry Lemonade,"['watermelon, raw', 'strawberries, raw', 'lemon juice, raw', 'water, bottled, generic']","['Place all ingredients into a blender and process until combined, about 20-30 seconds.', 'Makes 4 cups with pulp.', 'To eliminate the pulp: place a fine mesh sieve over a pitcher or bowl and pour juice into strainer.', 'Using the back of a spoon push juice through.', 'This can be done a few times to make drink clear.', 'Once juice has been strained you will have about 3 cups.', 'This is what I did.']","[{'fat': 0.92, 'nrg': 184.0, 'pro': 3.76, 'sat': 0.1, 'sod': 8.0, 'sug': 38.2}, {'fat': 0.46, 'nrg': 49.0, 'pro': 1.02, 'sat': 0.023, 'sod': 2.0, 'sug': 7.43}, {'fat': 0.1475, 'nrg': 13.5, 'pro': 0.2125, 'sat': 0.0245, 'sod': 0.5, 'sug': 1.5375}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 23.128166635391256, 'fat': 0.14331957215237384, 'protein': 0.46842747232126103, 'salt': 0.0043394633139425785, 'saturates': 0.013839369487708763, 'sugars': 4.425548883467818}","['4', '1', '1/4', '1']","['cup', 'cup', 'cup', 'cup']","[616.0, 152.0, 61.0, 236.8]"
Porridge,"['oats', 'water, bottled, generic', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'honey', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Mix first three ingredients together in a pot and cook until thick.', 'Place in a bowl and top with honey and skim milk.']","[{'fat': 139.88, 'nrg': 7891.0, 'pro': 342.55, 'sat': 24.687, 'sod': 39.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 104.0, 'sug': 0.0}, {'fat': 30.810000000000002, 'nrg': 1326.0, 'pro': 106.86000000000001, 'sat': 20.085, 'sod': 1391.0, 'sug': 164.97}, {'fat': 0.0, 'nrg': 64.4375, 'pro': 0.06375, 'sat': 0.0, 'sod': 0.875, 'sug': 17.399375}, {'fat': 30.810000000000002, 'nrg': 1326.0, 'pro': 106.86000000000001, 'sat': 20.085, 'sod': 1391.0, 'sug': 164.97}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 92.46704085201809, 'fat': 1.7565136473046996, 'protein': 4.849666621991071, 'salt': 0.0637635157296233, 'saturates': 0.5653707475098804, 'sugars': 3.0278230890014135}","['13', '13', '13', '1', '13']","['cup', 'cup', 'cup', 'tablespoon', 'cup']","[2028.0, 3078.4, 3172.0, 21.1875, 3172.0]"
Sesame Pork Tidbits with Sweet and Sour Sauce,"['pork, fresh, loin, tenderloin, separable lean only, raw', 'cornstarch', 'sauce, teriyaki, ready-to-serve', 'oil, olive, salad or cooking', 'sugars, granulated', 'vinegar, distilled', 'catsup', 'water, bottled, generic', 'sauce, teriyaki, ready-to-serve', 'cornstarch']","['Trim excess fat from pork; cut into 1 inch cubes and set aside.', 'Thoroughly combine cornstarch, teriyaki sauce and sesame seed in medium bowl (mixture will be very stiff).', 'Stir in pork cubes; let stand 30 minutes.', 'Meanwhile, prepare Sweet and Sour Sauce; (see below) keep warm.', 'Heat oil in medium saucepan over medium-high heat to 300F (150C).', 'Add 13 of the pork cubes and cook, stirring constantly, until golden brown, about 2 minutes.', 'Remove and drain on paper towels.', 'Repeat with remaining pork.', 'Serve immediately with warm Sweet and Sour Sauce.']","[{'fat': 14.764419599999998, 'nrg': 741.62292, 'pro': 142.54128599999999, 'sat': 4.749108239999999, 'sod': 360.60564, 'sug': 0.0}, {'fat': 0.03, 'nrg': 244.0, 'pro': 0.165, 'sat': 0.006, 'sod': 6.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 64.0, 'pro': 4.28, 'sat': 0.0, 'sod': 2760.0, 'sug': 10.16}, {'fat': 648.0, 'nrg': 5712.0, 'pro': 0.0, 'sat': 89.47200000000001, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 192.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 50.28000000000001}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.04}, {'fat': 0.08, 'nrg': 68.0, 'pro': 0.72, 'sat': 0.008, 'sod': 616.0, 'sug': 14.48}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 16.0, 'pro': 1.07, 'sat': 0.0, 'sod': 690.0, 'sug': 2.54}, {'fat': 0.001875, 'nrg': 15.25, 'pro': 0.0103125, 'sat': 0.000375, 'sod': 0.375, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 409.89336894895996, 'fat': 38.45909199878393, 'protein': 8.632376095679478, 'salt': 0.6432773725507489, 'saturates': 5.467401910433352, 'sugars': 4.496434182646898}","['1 1/2', '1/2', '1/4', '3', '1/4', '1/4', '1/4', '1/4', '1', '1 1/2']","['pound', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'teaspoon']","[680.3879999999999, 64.0, 72.0, 648.0, 50.400000000000006, 59.6, 68.0, 59.2, 18.0, 4.0]"
Jiffy BBQ Sauce,"['oil, olive, salad or cooking', 'onions, raw', 'catsup', 'water, bottled, generic', 'lemon juice, raw', 'sugars, brown', 'sauce, worcestershire', 'mustard, prepared, yellow', 'salt, table', 'spices, pepper, black']","['Saute onion in 1/3 cup oil till soft.', 'Add all other ingredients.', 'Simmer 15 minutes.']","[{'fat': 2808.0, 'nrg': 24752.0, 'pro': 0.0, 'sat': 387.71200000000005, 'sod': 0.0, 'sug': 0.0}, {'fat': 5.44, 'nrg': 2176.0, 'pro': 59.84, 'sat': 2.278, 'sod': 204.0, 'sug': 230.52}, {'fat': 10.88, 'nrg': 9248.0, 'pro': 97.92, 'sat': 1.088, 'sod': 83776.0, 'sug': 1969.28}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 272.0, 'sug': 0.0}, {'fat': 7.67, 'nrg': 702.0, 'pro': 11.049999999999999, 'sat': 1.274, 'sod': 26.0, 'sug': 79.95}, {'fat': 0.0, 'nrg': 99.0, 'pro': 0.0, 'sat': 0.0, 'sod': 9.0, 'sug': 26.19}, {'fat': 0.0, 'nrg': 39.0, 'pro': 0.0, 'sat': 0.0, 'sod': 501.0, 'sug': 5.13}, {'fat': 1.0200000000000002, 'nrg': 18.0, 'pro': 1.1400000000000001, 'sat': 0.066, 'sod': 330.0, 'sug': 0.30000000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.8400000000000001, 'nrg': 72.0, 'pro': 2.88, 'sat': 0.384, 'sod': 0.0, 'sug': 0.12000000000000001}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 128.56885464020402, 'fat': 9.819027885574899, 'protein': 0.5988399489965628, 'salt': 0.7574547483091252, 'saturates': 1.361022563477104, 'sugars': 8.009098846878812}","['13', '34', '34', '34', '13', '3', '3', '2', '1', '12']","['cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon']","[2808.0, 5440.0, 9248.0, 8051.200000000001, 3172.0, 27.0, 51.0, 30.0, 6.0, 27.599999999999998]"
Fettuccine Alfredo IV,"['kashi, steam meal, chicken fettuccine, frozen entree', 'butter, without salt', 'cream, fluid, heavy whipping', 'spices, pepper, black', 'cheese, parmesan, hard', 'parsley, fresh', 'spices, nutmeg, ground', 'spices, garlic powder']","['Bring a large pot of lightly salted water to a boil.', 'Add pasta and cook for 8 to 10 minutes or until al dente; drain.', 'In a medium saucepan over low heat, melt butter.', 'Stir in cream and pepper, cook until mixture begins to thicken, 5 minutes.', 'Stir in Parmesan until melted.', 'Stir in parsley, nutmeg and garlic powder, cook 1 minute more.', 'Toss with cooked pasta.']","[{'fat': 9.185238, 'nrg': 336.79205999999994, 'pro': 21.092028, 'sat': 3.061746, 'sod': 564.7220399999999, 'sug': 4.422522}, {'fat': 184.32, 'nrg': 1632.0, 'pro': 1.92, 'sat': 114.704, 'sod': 32.0, 'sug': 0.16}, {'fat': 43.3, 'nrg': 408.0, 'pro': 3.41, 'sat': 27.638, 'sod': 32.0, 'sug': 3.5}, {'fat': 0.0175, 'nrg': 1.5, 'pro': 0.05999999999999999, 'sat': 0.008, 'sod': 0.0, 'sug': 0.0025}, {'fat': 57.60559943751526, 'nrg': 866.2496156017331, 'pro': 79.69496463535945, 'sat': 36.59904625917323, 'sod': 3075.1861353861527, 'sug': 1.7324992312034662}, {'fat': 0.029375, 'nrg': 1.375, 'pro': 0.11125, 'sat': 0.0049375, 'sod': 2.125, 'sug': 0.031875}, {'fat': 0.2, 'nrg': 3.0, 'pro': 0.0325, 'sat': 0.14275, 'sod': 0.0, 'sug': 0.0175}, {'fat': 0.0025, 'nrg': 1.25, 'pro': 0.06375, 'sat': 0.001, 'sod': 0.25, 'sug': 0.01}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 354.931820628567, 'fat': 32.178129956330615, 'protein': 11.617632394413677, 'salt': 1.0118541343431928, 'saturates': 19.892578519440367, 'sugars': 1.0785984570626521}","['12', '1', '1', '1/4', '1 1/2', '3', '1/4', '1/8']","['ounce', 'cup', 'cup', 'teaspoon', 'cup', 'teaspoon', 'teaspoon', 'teaspoon']","[340.19399999999996, 227.2, 120.0, 0.575, 223.05927601744628, 3.75, 0.55, 0.3875]"
Ginger Lime Dressing,"['oil, canola', 'honey', 'vinegar, cider', 'mustard, prepared, yellow', 'salt, table', 'spices, ginger, ground', 'lime juice, raw', 'shallots, raw']","['.blend all ingredients.', 'refrigerate.']","[{'fat': 224.0, 'nrg': 1984.0, 'pro': 0.0, 'sat': 16.496, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 12372.0, 'pro': 12.24, 'sat': 0.0, 'sod': 168.0, 'sug': 3340.68}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 192.0, 'sug': 11.52}, {'fat': 0.34, 'nrg': 6.0, 'pro': 0.37999999999999995, 'sat': 0.022, 'sod': 110.0, 'sug': 0.1}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.08, 'nrg': 6.0, 'pro': 0.16, 'sat': 0.047, 'sod': 0.0, 'sug': 0.05999999999999999}, {'fat': 2.3800000000000003, 'nrg': 840.0, 'pro': 14.280000000000001, 'sat': 0.266, 'sod': 70.0, 'sug': 57.26}, {'fat': 2.24, 'nrg': 1568.0, 'pro': 56.0, 'sat': 0.448, 'sod': 224.0, 'sug': 176.96}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 135.57732877033425, 'fat': 1.7895707342990639, 'protein': 0.6489772318847374, 'salt': 0.06033863078774241, 'saturates': 0.1350069538855812, 'sugars': 28.023221289828577}","['1', '12', '12', '2', '1', '1', '14', '14']","['cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'cup', 'cup']","[224.0, 4068.0, 2860.8, 10.0, 6.0, 1.8, 3388.0, 2240.0]"
Glazed Pecans,"['butter, without salt', 'sugars, brown', 'syrup, maple, canadian', 'nuts, pecans']","['Preheat oven to 350 degrees.', 'Over medium heat melt butter, brown sugar, and maple syrup until bubbling.', 'Stir in pecans and stir constantly for 2-3 minutes.', 'Place pecans on a 13x9 baking sheet covered with parchment paper.', 'Bake for 8-9 minutes.', 'Let cool completely for 30 minutes before placing in an air tight container.']","[{'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 66.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6.0, 'sug': 17.46}, {'fat': 0.0, 'nrg': 107.14285714285714, 'pro': 0.0, 'sat': 0.0, 'sod': 3.4722222222222223, 'sug': 23.779761904761905}, {'fat': 156.9, 'nrg': 1506.0, 'pro': 20.0, 'sat': 13.472, 'sod': 0.0, 'sug': 8.66}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 619.2867433654188, 'fat': 59.17472281961873, 'protein': 6.656087528448834, 'salt': 0.01107612281544276, 'saturates': 9.14554319002777, 'sugars': 16.416517027540557}","['2', '2', '2', '2']","['tablespoon', 'tablespoon', 'tablespoon', 'cup']","[28.4, 18.0, 39.682539682539684, 218.0]"
Candied Orange Walnuts,"['sugars, granulated', 'orange juice, raw', 'orange juice, raw', 'nuts, walnuts, english']","['Bring sugar and orange juice to a rolling boil.', 'Boil one minute.', 'Add extract and walnuts.', 'Stir well until evenly coated', 'Pour walnuts onto wax paper.', 'Let sit until dried.', 'Store in airtight container.']","[{'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}, {'fat': 6.0, 'nrg': 1344.0, 'pro': 20.88, 'sat': 0.72, 'sod': 24.0, 'sug': 249.95999999999998}, {'fat': 0.010416666666666666, 'nrg': 2.333333333333333, 'pro': 0.03625, 'sat': 0.0012499999999999998, 'sod': 0.041666666666666664, 'sug': 0.4339583333333333}, {'fat': 305.2, 'nrg': 3060.0, 'pro': 71.28, 'sat': 28.668, 'sod': 8.0, 'sug': 12.2}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 154.2514990784886, 'fat': 8.078421489820112, 'protein': 2.393236625104914, 'salt': 0.0020793494907892125, 'saturates': 0.7628881812911544, 'sugars': 17.257805807685322}","['2', '12', '1', '4']","['cup', 'cup', 'teaspoon', 'cup']","[403.20000000000005, 2976.0, 5.166666666666666, 468.0]"
Cabbage in Sour Cream 2,"['cabbage, raw', 'butter, without salt', 'salt, table', 'spices, caraway seed', 'spices, pepper, black', 'mustard, prepared, yellow', 'sugars, brown', 'cream, sour, cultured']","['Boil the cabbage in a pot of boiling salted water for about 6 minutes or until just tender.', 'Drain.', 'Toss with the butter, salt, seeds and seasonings until well mixed.', 'Reheat in the empty pot and just before serving stir in the sour cream.']","[{'fat': 0.63, 'nrg': 154.0, 'pro': 7.9799999999999995, 'sat': 0.21, 'sod': 112.0, 'sug': 19.95}, {'fat': 34.56, 'nrg': 306.0, 'pro': 0.36, 'sat': 21.506999999999998, 'sod': 6.0, 'sug': 0.03}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 0.31, 'nrg': 6.999999999999999, 'pro': 0.42, 'sat': 0.013, 'sod': 0.0, 'sug': 0.01}, {'fat': 0.98, 'nrg': 84.0, 'pro': 3.36, 'sat': 0.44799999999999995, 'sod': 0.0, 'sug': 0.13999999999999999}, {'fat': 2.0400000000000005, 'nrg': 36.0, 'pro': 2.2800000000000002, 'sat': 0.132, 'sod': 660.0, 'sug': 0.6000000000000001}, {'fat': 0.0, 'nrg': 66.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6.0, 'sug': 17.46}, {'fat': 890.8799999999999, 'nrg': 9216.0, 'pro': 111.35999999999999, 'sat': 467.32800000000003, 'sod': 1536.0, 'sug': 157.44}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 180.82046208248593, 'fat': 17.028527455614796, 'protein': 2.3041829274995878, 'salt': 1.3842320306344933, 'saturates': 8.971179391340993, 'sugars': 3.5843456274391254}","['3-4', '3', '12', '1', '14', '12', '2', '12']","['cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'tablespoon', 'pint']","[623.0, 42.599999999999994, 72.0, 2.1, 32.199999999999996, 60.0, 18.0, 4608.0]"
Southern Fried Okra,"['okra, raw', 'milk, buttermilk, fluid, cultured, lowfat', 'oil, olive, salad or cooking', 'cornmeal, degermed, unenriched, yellow', 'salt, table', 'sugars, granulated', 'spices, pepper, red or cayenne']","['Cover okra with buttermilk in a large bowl.', 'Place in the fridge for 10 minutes (longer is okay).', 'Meanwhile, heat oil to 375 degrees F in a Dutch oven oryikesa Fry Daddy!', 'Does anyone other than me still own one?', 'Mix dry ingredients in a small bowl.', 'Remove okra from buttermilk.', 'Dredge through cornmeal mix, shake off excess, and drop into hot oil.', 'Fry okra in batches for about 3 minutes or until golden brown.', 'Drain on paper towels.', 'As I stated above, I use these as croutons for a salad; it makes me feel better about eating this southern fried okra!']","[{'fat': 0.8618248, 'nrg': 149.68536, 'pro': 8.754325599999998, 'sat': 0.11793391999999998, 'sod': 31.751440000000002, 'sug': 6.7131616}, {'fat': 1.62, 'nrg': 73.5, 'pro': 6.0825, 'sat': 1.00725, 'sod': 349.5, 'sug': 8.805}, {'fat': 907.184, 'nrg': 8019.50656, 'pro': 0.0, 'sat': 125.26396672, 'sod': 18.14368, 'sug': 0.0}, {'fat': 2.75, 'nrg': 581.0, 'pro': 11.16, 'sat': 0.345, 'sod': 11.0, 'sug': 2.53}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}, {'fat': 0.0775, 'nrg': 1.5, 'pro': 0.055, 'sat': 0.01475, 'sod': 0.25, 'sug': 0.047499999999999994}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 516.3716767435124, 'fat': 53.29436487837699, 'protein': 1.5215623627477548, 'salt': 0.399439823943333, 'saturates': 7.402796245245816, 'sugars': 1.3015987608750503}","['1', '3/4', '32', '1', '1', '1', '1/4']","['pound', 'cup', 'ounce', 'cup', 'teaspoon', 'teaspoon', 'teaspoon']","[453.592, 183.75, 907.184, 157.0, 6.0, 4.2, 0.45]"
Lime Cilantro Rice,"['water, bottled, generic', 'butter, without salt', 'rice, white, long-grain, regular, unenriched, cooked without salt', 'lime juice, raw', 'lime juice, raw', 'spices, coriander seed']","['Bring the water to a boil; stir the butter and rice into the water.', 'Cover, reduce heat to low, and simmer until the rice is tender, about 20 minutes.', 'Stir the lime zest, lime juice, and cilantro into the cooked rice just before serving.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 0.44, 'nrg': 205.0, 'pro': 4.25, 'sat': 0.122, 'sod': 2.0, 'sug': 0.08}, {'fat': 0.003541666666666667, 'nrg': 1.25, 'pro': 0.021249999999999998, 'sat': 0.0003958333333333333, 'sod': 0.10416666666666666, 'sug': 0.08520833333333333}, {'fat': 0.02125, 'nrg': 7.5, 'pro': 0.1275, 'sat': 0.002375, 'sod': 0.625, 'sug': 0.51125}, {'fat': 7.680000000000001, 'nrg': 120.0, 'pro': 5.28, 'sat': 0.432, 'sod': 24.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 60.16222746361388, 'fat': 2.7150376804924354, 'protein': 1.352873497094863, 'salt': 0.015438934591267333, 'saturates': 1.0666657078755106, 'sugars': 0.09477650578151067}","['2', '1', '1', '1', '2', '1/2']","['cup', 'tablespoon', 'cup', 'teaspoon', 'tablespoon', 'cup']","[473.6, 14.2, 158.0, 5.041666666666666, 30.25, 43.2]"
New England Cranberry Sauce,"['cranberries, dried, sweetened', 'water, bottled, generic', 'sugars, granulated']","['Mix all ingredients in a saucepan.', 'Heat to boiling, stirring until sugar has dissolved.', 'Cook about 10 minutes, or until berries have all burst and liquid is reduced somewhat.', 'Sauce will thicken more as it cools.']","[{'fat': 7.04, 'nrg': 1968.0, 'pro': 1.12, 'sat': 0.56, 'sod': 32.0, 'sug': 464.32}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 273.75, 'fat': 0.5499999999999999, 'protein': 0.08750000000000001, 'salt': 0.0078125, 'saturates': 0.043750000000000004, 'sugars': 67.7}","['4', '1', '2']","['cup', 'cup', 'cup']","[640.0, 236.8, 403.20000000000005]"
Strawberry Smoothie,"['ice creams, vanilla', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'strawberries, raw']","['put all ingerdients into blender.', 'blend to desired consistency.', 'serve.']","[{'fat': 24.94756, 'nrg': 469.46771999999993, 'pro': 7.937860000000001, 'sat': 15.3994484, 'sod': 181.4368, 'sug': 48.1261112}, {'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}, {'fat': 0.850485, 'nrg': 90.7184, 'pro': 1.8994165, 'sat': 0.04252425, 'sod': 2.83495, 'sug': 13.8629055}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 87.78921132560244, 'fat': 3.7343737363961655, 'protein': 2.3939403360241607, 'salt': 0.09653825579252569, 'saturates': 2.252044986616571, 'sugars': 9.90055783510608}","['8', '1', '10']","['ounce', 'cup', 'ounce']","[226.796, 244.0, 283.495]"
