Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Seitan Made from Hard Wheat Flour,"['wheat flour, white, all-purpose, unenriched', 'water, bottled, generic', 'water, bottled, generic', 'soy sauce made from soy (tamari)']","['Note: Use organic hard red spring or winter flour for this recipe.', 'Before you ask NO do NOT sub any other flour.', 'This recipe is designed for this flour.', 'Mix the flour and 1 3/4 cup water to form a firm dough.', 'Knead for 3 to 5 minutes then cover with cold water and let sit 5 to 10 minutes.', 'Knead the dough in the water gently until water is milky.', 'Pour off.', 'Cover with warm water.', 'Knead until milky.', 'Repeat draining and adding cold then warm until water is clear.', 'You should have a spongy mass.', 'This is your wheat gluten.', 'Now you have to prepare it.', 'Bring 3 cups of water to a boil.', 'Place gluten in boing water and boil for 5 minutes.', 'Do not cover.', 'Reduce temp and add the soy sauce [or other broth ingredients].', 'Cover and bring to a boil.', 'Reduce to medium low and simmer 25 to 30 minutes.', 'It should be brown, soft, tender and salty with this broth.', 'It is Seitan.']","[{'fat': 8.8904032, 'nrg': 3302.14976, 'pro': 93.7121072, 'sat': 1.4061351999999998, 'sod': 18.14368, 'sug': 2.4493968}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 14.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 32.0, 'sug': 0.0}, {'fat': 0.06, 'nrg': 33.0, 'pro': 5.67, 'sat': 0.006, 'sod': 3015.0, 'sug': 0.9299999999999999}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 143.5841541873889, 'fat': 0.385330844366071, 'protein': 4.278577224571893, 'salt': 0.33140658795652117, 'saturates': 0.060794942620579426, 'sugars': 0.14548906829046523}","['2', '1 3/4', '1', '3']","['pound', 'cup', 'quart', 'tablespoon']","[907.184, 414.40000000000003, 947.2, 54.0]"
Greek-Style Yogurt with Maple Syrup,"['yogurt, greek, plain, nonfat', 'syrup, maple, canadian']","['Line a wire mesh strainer with a coffee filter and place it over a bowl.', 'Dump the yogurt into the strainer.', 'Let the yogurt strain for about 8 hours or overnight.', 'The next day, peel the coffee filter off of the yogurt, it will be about the consistency of cream cheese.', 'Drizzle maple syrup over the yogurt and enjoy a rich and delicious snack.']","[{'fat': 0.9555, 'nrg': 144.54999999999998, 'pro': 24.9655, 'sat': 0.28665, 'sod': 88.2, 'sug': 7.9380000000000015}, {'fat': 0.0, 'nrg': 53.57142857142857, 'pro': 0.0, 'sat': 0.0, 'sod': 1.7361111111111112, 'sug': 11.889880952380953}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 74.80761162721006, 'fat': 0.360782139646389, 'protein': 9.4265897512736, 'salt': 0.08489623913694938, 'saturates': 0.10823464189391671, 'sugars': 7.486703626011389}","['1', '1']","['cup', 'tablespoon']","[245.0, 19.841269841269842]"
Chocolate Shell Sauce,"['butter, without salt', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966']","['Melt butter and chocolate in a small saucepan over medium heat, or in the microwave.', 'Stirring frequently.', 'Serve over ice cream.']","[{'fat': 34.56, 'nrg': 306.0, 'pro': 0.36, 'sat': 21.506999999999998, 'sod': 6.0, 'sug': 0.03}, {'fat': 31.114999999999995, 'nrg': 544.8333333333333, 'pro': 7.781666666666665, 'sat': 19.448333333333334, 'sod': 0.0, 'sug': 62.21833333333333}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 534.2193386354123, 'fat': 41.23587275010465, 'protein': 5.111971536207618, 'salt': 0.00941816659690247, 'saturates': 25.71494349100042, 'sugars': 39.08434491419004}","['3', '2/3']","['tablespoon', 'cup']","[42.599999999999994, 116.66666666666666]"
Watermelon Lemonade,"['sugars, granulated', 'water, bottled, generic', 'watermelon, raw', 'water, bottled, generic', 'lemon juice, raw', 'water, bottled, generic']","['Place the watermelon into a blender.', 'Cover, and puree until smooth.', 'Strain through a fine mesh sieve.', 'Bring sugar and 1/2 cup water to a boil in a saucepan over medium-high heat until sugar dissolves, about 5 minutes.', 'Remove from heat.', 'Stir in 3 cups of cold water and the lemon juice.', 'Divide the ice into 12 glasses, and scoop 2 to 3 tablespoons of watermelon puree over the ice, then top with the lemonade.', 'Gently stir before serving.']","[{'fat': 0.0, 'nrg': 384.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 100.56000000000002}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4.0, 'sug': 0.0}, {'fat': 0.92, 'nrg': 184.0, 'pro': 3.76, 'sat': 0.1, 'sod': 8.0, 'sug': 38.2}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 24.0, 'sug': 0.0}, {'fat': 0.295, 'nrg': 27.0, 'pro': 0.425, 'sat': 0.049, 'sod': 1.0, 'sug': 3.075}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 44.01040208041608, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 20.031593347054606, 'fat': 0.04090485028011992, 'protein': 0.14089448429819082, 'salt': 0.006818350551917147, 'saturates': 0.00501631497262376, 'sugars': 4.775094188873093}","['1/2', '1/2', '4', '3', '1/2', '6']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup']","[100.80000000000001, 118.4, 616.0, 710.4000000000001, 122.0, 1302.7079015803163]"
Jan's Pie Crust,"['lard', 'water, bottled, generic', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'salt, table', 'wheat flour, white, all-purpose, unenriched']","[""Whip the first 3 ingredients with a fork until it's all creamy."", 'Add the last 2 ingredients and put into a dough ball with your hands.', 'Roll it out between 2 sheets of wax paper.', 'Put into pie pan and roll under the edges on top evenly, making ridges using your 2 fingers, around the top.', 'Prick the whole the dough all around with a fork so the air can escape while baking unless it is for a pumpkin pie, because no pre-baking is necessary.', 'Bake at 450 degrees.', 'After 5 minutes, if the crust is bubbling up, prick it more with the fork.', 'Bake it for about 15 minutes till golden brown.']","[{'fat': 89.60000000000001, 'nrg': 805.0, 'pro': 0.0, 'sat': 35.126, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.5, 'sug': 0.0}, {'fat': 0.049375, 'nrg': 2.125, 'pro': 0.17125, 'sat': 0.032187499999999994, 'sod': 2.2291666666666665, 'sug': 0.26437499999999997}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 1.5375, 'nrg': 568.75, 'pro': 16.1375, 'sat': 0.2425, 'sod': 2.5, 'sug': 0.42500000000000004}]","{'fat': 'red', 'salt': 'red', 'saturates': 'red', 'sugars': 'green'}","{'energy': 374.55762250453716, 'fat': 24.824013157894733, 'protein': 4.439768602540834, 'salt': 18.992442717785845, 'saturates': 9.637210753176042, 'sugars': 0.1876701451905626}","['7', '3', '1', '12', '1 1/4']","['tablespoon', 'tablespoon', 'teaspoon', 'teaspoon', 'cup']","[89.60000000000001, 44.400000000000006, 5.083333333333333, 72.0, 156.25]"
Caramel Apple Oatmeal Bars,"['apples, raw, with skin', 'spices, cinnamon, ground', 'spices, cloves, ground', 'spices, nutmeg, ground', 'wheat flour, white, all-purpose, unenriched', 'butter, without salt', 'sugars, brown', 'sugars, powdered', 'oats', 'vanilla extract', 'candies, caramels', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Preheat oven to 350F and grease and line an 8x8 inch square pan.', 'Place chopped apples into a medium sized bowl.', 'Place cinnamon, nutmeg, cloves and flour into a small bowl and mix together briefly.', 'Add the spice mix to the apples and toss until the apples are covered, leave to one side.', 'Make the oat mix: Place butter, sugars, oats and vanilla into a large bowl and rub together until you have a coarse breadcrumb texture - if you have some larger lumps this is fine.', 'Tip 2/3 of the oat mixture into your lined tin and press into the tin firmly until level.', 'Sprinkle the apples on top of the oat layer and then add the remaining 1/3 mix of oats on top.', 'Press the oat mixture until level, having some apples poking through is perfect.', 'Place in the oven for 30-40 minutes until lightly golden, slightly cracked and the apples are tender when skewered.', 'Leave to cool in the tin completely before slicing into 9-12 bars.', 'Place the caramel and milk into a medium bowl and whisk until combined and smooth.', 'Drizzle or spoon glaze onto cooled bars.', 'Oatmeal bars will keep in an airtight container, at room temperature for 3 days (apple may go a little soft).']","[{'fat': 0.42, 'nrg': 130.0, 'pro': 0.66, 'sat': 0.07, 'sod': 2.0, 'sug': 25.98}, {'fat': 0.42, 'nrg': 84.0, 'pro': 1.4, 'sat': 0.12599999999999997, 'sod': 0.0, 'sug': 0.84}, {'fat': 0.016848000000000002, 'nrg': 0.3744, 'pro': 0.008112, 'sat': 0.005179200000000001, 'sod': 0.3744, 'sug': 0.00312}, {'fat': 0.04992, 'nrg': 0.7488, 'pro': 0.008112, 'sat': 0.0356304, 'sod': 0.0, 'sug': 0.004368}, {'fat': 0.076875, 'nrg': 28.4375, 'pro': 0.806875, 'sat': 0.012125, 'sod': 0.125, 'sug': 0.02125}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 7392.0, 'pro': 0.0, 'sat': 0.0, 'sod': 672.0, 'sug': 1955.5200000000002}, {'fat': 0.0, 'nrg': 6538.0, 'pro': 0.0, 'sat': 0.0, 'sod': 28.0, 'sug': 1643.18}, {'fat': 16.14, 'nrg': 910.5, 'pro': 39.525000000000006, 'sat': 2.8485, 'sod': 4.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 144.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 6.36}, {'fat': 164.268, 'nrg': 7746.96, 'pro': 93.288, 'sat': 50.213280000000005, 'sod': 4968.6, 'sug': 1328.3400000000001}, {'fat': 0.148125, 'nrg': 6.375, 'pro': 0.51375, 'sat': 0.0965625, 'sod': 6.6875, 'sug': 0.793125}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 470.62027370038857, 'fat': 26.462177150279203, 'protein': 1.7607309010198056, 'salt': 0.1676783191059987, 'saturates': 15.80905970200453, 'sugars': 54.87251867200781}","['2', '14', '1', '1', '1', '12', '14', '14', '1 1/2', '12', '13', '1']","['cup', 'teaspoon', 'pinch', 'pinch', 'tablespoon', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'cup', 'tablespoon']","[250.0, 36.4, 0.13104000000000002, 0.13728, 7.8125, 2726.3999999999996, 2016.0, 1680.0, 234.0, 50.400000000000006, 2028.0, 15.25]"
Triple Seed Bread (Bread Machine),"['water, bottled, generic', 'salt, table', 'oil, olive, salad or cooking', 'honey', 'wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched', 'milk, buttermilk, fluid, cultured, lowfat', 'seeds, pumpkin and squash seeds, whole, roasted, without salt', 'seeds, sunflower seed kernels, dried', 'seeds, sesame seeds, whole, dried', 'wheat flours, bread, unenriched']","['Measure ingredients into baking pan in the order recommended by the manufacturer.', 'Insert pan into oven chamber.', 'Select Whole Wheat Cycle.', '*If your machine tends to bake quite dark loaves, try the Light Crust setting first.', 'Remove bread from oven when baking cycle complete; cool on wire rack.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 10.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2906.25, 'sug': 0.0}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 128.875, 'pro': 0.1275, 'sat': 0.0, 'sod': 1.75, 'sug': 34.79875}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 30.240000000000002, 'nrg': 1372.0, 'pro': 113.53999999999999, 'sat': 18.802, 'sod': 6524.0, 'sug': 164.36}, {'fat': 173.88, 'nrg': 3990.0, 'pro': 166.17999999999998, 'sat': 32.886, 'sod': 168.0, 'sug': 0.0}, {'fat': 331.38, 'nrg': 3766.0, 'pro': 133.84, 'sat': 28.686, 'sod': 56.0, 'sug': 16.939999999999998}, {'fat': 1001.28, 'nrg': 11550.0, 'pro': 357.42, 'sat': 140.252, 'sod': 224.0, 'sug': 6.02}, {'fat': 1.6079166666666664, 'nrg': 350.62499999999994, 'pro': 11.62375, 'sat': 0.2365833333333333, 'sod': 2.125, 'sug': 0.29749999999999993}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 290.649242851518, 'fat': 20.03696353130221, 'protein': 10.489975630779709, 'salt': 0.3159950942311989, 'saturates': 2.8754307179874643, 'sugars': 2.853257919996595}","['1 1/4', '1 1/4', '2', '2', '1 1/2', '1 1/2', '14', '14', '14', '14', '34']","['cup', 'teaspoon', 'tablespoon', 'tablespoon', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'teaspoon']","[296.0, 7.499999999999999, 27.0, 42.375, 187.5, 187.5, 3430.0, 896.0, 644.0, 2016.0, 97.04166666666666]"
Watkins Brown Sugar Fudge,"['sugars, brown', 'salt, table', 'nuts, walnuts, english', 'cream, whipped, cream topping, pressurized', 'butter, without salt', 'vanilla extract']","['Dissolve sugar in cream, cook until soft ball stage when tested in cold water.', 'Remove from fire, add butter, nuts and flavoring.', 'Let cool.', 'Beat until creamy, press in buttered pan and cut into squares.']","[{'fat': 0.0, 'nrg': 1056.0, 'pro': 0.0, 'sat': 0.0, 'sod': 96.0, 'sug': 279.36}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}, {'fat': 2594.2, 'nrg': 26010.0, 'pro': 605.88, 'sat': 243.678, 'sod': 68.0, 'sug': 103.69999999999999}, {'fat': 453.22, 'nrg': 5236.0, 'pro': 65.28, 'sat': 282.166, 'sod': 170.0, 'sug': 163.2}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 512.9851920525189, 'fat': 48.43780407127059, 'protein': 10.591618732519255, 'salt': 0.01905197787200403, 'saturates': 8.521599330011494, 'sugars': 8.626158830993228}","['2', '1', '34', '34', '2', '1']","['cup', 'pinch', 'cup', 'cup', 'tablespoon', 'teaspoon']","[288.0, 0.37439999999999996, 3978.0, 2040.0, 28.4, 4.2]"
Pecan Pie Martini,"['nuts, pecans', 'syrup, maple, canadian', 'nuts, pecans', 'cream, whipped, cream topping, pressurized', 'nuts, almonds', 'syrup, maple, canadian', 'spices, cinnamon, ground', 'salt, table']","['To prepare the glass, place 4 or 5 pecans in a plastic bag and crush them with a rolling pin or a can of something and pour them into a shallow dish.', 'In a separate dish, pour in the maple syrup and run the rim of a cocktail glass through it.', 'Dip the rim in the pecan pieces and refrigerate while you assemble the cocktail.', 'For the cocktail, pour the ingredients into a cocktail shaker and fill with ice.', 'Shake well and pour into the prepared glass.']","[{'fat': 4.903125, 'nrg': 47.0625, 'pro': 0.625, 'sat': 0.421, 'sod': 0.0, 'sug': 0.270625}, {'fat': 0.0, 'nrg': 53.57142857142857, 'pro': 0.0, 'sat': 0.0, 'sod': 1.7361111111111112, 'sug': 11.889880952380953}, {'fat': 20.40313515, 'nrg': 195.895045, 'pro': 2.59964915, 'sat': 1.7519990999999997, 'sod': 0.0, 'sug': 1.12547515}, {'fat': 6.299258899999999, 'nrg': 72.85821499999999, 'pro': 0.907184, 'sat': 3.9210193449999995, 'sod': 2.26796, 'sug': 2.26796}, {'fat': 7.077452675, 'nrg': 82.0718025, 'pro': 2.997959625, 'sat': 0.538923995, 'sod': 0.1417475, 'sug': 0.6166016249999999}, {'fat': 0.0, 'nrg': 35.714285714285715, 'pro': 0.0, 'sat': 0.0, 'sod': 1.1574074074074072, 'sug': 7.9265873015873005}, {'fat': 0.001872, 'nrg': 0.3744, 'pro': 0.00624, 'sat': 0.0005616, 'sod': 0.0, 'sug': 0.003744}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 438.08100223669817, 'fat': 34.759872556764506, 'protein': 6.412009612425922, 'salt': 0.3378132924769115, 'saturates': 5.960467532822701, 'sugars': 21.65559503636258}","['1', '1', '1', '1', '1/2', '2', '1', '1']","['tablespoon', 'tablespoon', 'ounce', 'ounce', 'ounce', 'teaspoon', 'pinch', 'pinch']","[6.8125, 19.841269841269842, 28.3495, 28.3495, 14.17475, 13.227513227513228, 0.16224, 0.37439999999999996]"
Miso Honey Sesame Ginger Dressing,"['oil, olive, salad or cooking', 'rice vinegar, upc: 4979435030332', 'miso', 'ginger root, raw', 'oil, sesame, salad or cooking', 'honey', 'pineapple juice, canned or bottled, unsweetened, without added ascorbic acid', 'water, bottled, generic']","['Combine all except water in blender and whirl until smooth.', 'With blender running, add water.', 'Blend well.', 'Dressing will keep in fridge for several weeks or longer.', 'Shake before using, dressing may separate in fridge.', 'Recipe adapted from Moosewood Restaurant Daily Special Cookbook.']","[{'fat': 162.0, 'nrg': 1428.0, 'pro': 0.0, 'sat': 22.368000000000002, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 120.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2840.0, 'sug': 32.0}, {'fat': 4.08, 'nrg': 136.0, 'pro': 8.68, 'sat': 0.696, 'sod': 2536.0, 'sug': 4.2}, {'fat': 0.09, 'nrg': 18.0, 'pro': 0.36, 'sat': 0.036000000000000004, 'sod': 0.0, 'sug': 0.27}, {'fat': 27.2, 'nrg': 240.0, 'pro': 0.0, 'sat': 3.862, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 128.875, 'pro': 0.1275, 'sat': 0.0, 'sod': 1.75, 'sug': 34.79875}, {'fat': 0.01875, 'nrg': 8.25, 'pro': 0.05625, 'sat': 0.00125, 'sod': 0.3125, 'sug': 1.559375}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'red', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 406.39659890539485, 'fat': 37.800772087568404, 'protein': 1.8029222048475366, 'salt': 2.6300149042220484, 'saturates': 5.270377247849883, 'sugars': 14.235364542611414}","['3/4', '1/4', '1/4', '3', '2', '2', '1', '1/2']","['cup', 'cup', 'cup', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'cup']","[162.0, 60.0, 68.0, 18.0, 27.2, 42.375, 15.625, 118.4]"
Filet Mignon with Pasilla Chile Bbq Sauce,"['beef, grass-fed, ground, raw', 'sauce, barbecue', 'syrup, maple, canadian', 'spices, chili powder', 'spices, coriander seed']","['Mix all ingredients well and marinate filets for 1 hour.', 'Prepare a wood or charcoal grill and let burn down to embers.', 'Remove filets from BBQ sauce and cook on grill for 4 minutes on each side for medium rare.']","[{'fat': 57.7422616, 'nrg': 898.11216, 'pro': 88.0875664, 'sat': 24.1991332, 'sod': 308.44256, 'sug': 0.0}, {'fat': 2.64, 'nrg': 696.0, 'pro': 3.3600000000000003, 'sat': 0.192, 'sod': 4200.0, 'sug': 135.60000000000002}, {'fat': 0.0, 'nrg': 107.14285714285714, 'pro': 0.0, 'sat': 0.0, 'sod': 3.4722222222222223, 'sug': 23.779761904761905}, {'fat': 2.3400000000000003, 'nrg': 48.0, 'pro': 2.16, 'sat': 0.396, 'sod': 462.0, 'sug': 1.1400000000000001}, {'fat': 3.8400000000000003, 'nrg': 60.0, 'pro': 2.64, 'sat': 0.216, 'sod': 12.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 192.66362154323636, 'fat': 7.088070093190026, 'protein': 10.249193470045212, 'salt': 1.327347982383737, 'saturates': 2.662529133039053, 'sugars': 17.093399418434522}","['16', '1 1/2', '2', '2', '1/4']","['ounce', 'cup', 'tablespoon', 'tablespoon', 'cup']","[453.592, 408.0, 39.682539682539684, 16.200000000000003, 21.6]"
Chocolate Peanut Butter Cold Dip,"['spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'cheese, parmesan, hard', 'peanut butter, smooth style, without salt']","['Melt chocolate morsels in the microwave.', 'Once slightly cooled, add cream cheese and peanut butter.', 'Stir well until creamy.', 'Cover and refrigerate until ready to serve.', 'We love dipping strawberries in this dip!']","[{'fat': 46.6725, 'nrg': 817.25, 'pro': 11.6725, 'sat': 29.172500000000003, 'sod': 0.0, 'sug': 93.3275}, {'fat': 29.290703399999995, 'nrg': 444.52016, 'pro': 40.539784999999995, 'sat': 18.6086118, 'sod': 1560.35648, 'sug': 0.907184}, {'fat': 65.76, 'nrg': 764.0, 'pro': 28.44, 'sat': 13.216, 'sod': 20.0, 'sug': 13.44}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 486.49853265385514, 'fat': 34.035514916017846, 'protein': 19.36903755541573, 'salt': 0.9488256908054312, 'saturates': 14.648752347513676, 'sugars': 25.858597783851025}","['1', '4', '1/2']","['cup', 'ounce', 'cup']","[175.0, 113.398, 128.0]"
The Bistro's Cherry Scones,"['wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'leavening agents, baking soda', 'salt, table', 'butter, without salt', 'cherries, sweet, raw', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'yogurt, greek, plain, nonfat', 'sugars, granulated']","['Preheat oven to 375 degrees.', 'In medium bowl, whisk together the flour, sugar, baking powder, baking soda and salt.', 'Cut butter into flour mixture until mixture resembles a coarse meal.', 'Add cherries and chips and mix well.', 'Make a well in center of mixture and pour in yogurt (or buttermilk).', 'Mix ingredients into a soft, slightly wet dough.', 'Cut dough in half.', 'Take half of dough and turn dough out onto lightly floured work surface.', 'Shape into a ball and roll to a circle roughly 1/2 - 3/4 inch thick.', 'Cut into 8 wedges.', 'Place each wedge onto a cookie sheet sprayed with cooking spray.', 'Repeat with other half of dough.', 'Sprinkle wedges with turbinado sugar.', 'Bake at 375 for about 20 minutes or until golden brown.']","[{'fat': 3.69, 'nrg': 1365.0, 'pro': 38.730000000000004, 'sat': 0.5820000000000001, 'sod': 6.0, 'sug': 1.02}, {'fat': 0.0, 'nrg': 9984.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2614.5600000000004}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1464.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 15108.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.35000000000000003, 'nrg': 108.75, 'pro': 1.825, 'sat': 0.065, 'sod': 0.0, 'sug': 22.1125}, {'fat': 560.0699999999999, 'nrg': 9807.0, 'pro': 140.07, 'sat': 350.07000000000005, 'sod': 0.0, 'sug': 1119.93}, {'fat': 0.9555, 'nrg': 144.54999999999998, 'pro': 24.9655, 'sat': 0.28665, 'sod': 88.2, 'sug': 7.9380000000000015}, {'fat': 0.0, 'nrg': 192.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 50.28000000000001}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 488.5637698520952, 'fat': 32.93645550402676, 'protein': 2.711751728718672, 'salt': 1.3328687834327666, 'saturates': 20.48904235509008, 'sugars': 45.28187899562335}","['3', '13', '1', '12', '12', '12', '1 1/4', '12', '1', '4']","['cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'cup', 'cup', 'cup', 'cup', 'tablespoon']","[375.0, 2620.8, 13.799999999999999, 55.199999999999996, 72.0, 2726.3999999999996, 172.5, 2100.0, 245.0, 50.400000000000006]"
